bigram,count,codepoints,unicode_names
နမ,2,U+1014 U+1019,MYANMAR LETTER NA | MYANMAR LETTER MA
ိထ,2,U+102D U+1011,MYANMAR VOWEL SIGN I | MYANMAR LETTER THA
ယဵ,2,U+101A U+1035,MYANMAR LETTER YA | MYANMAR VOWEL SIGN E ABOVE
ီိ,2,U+102E U+102D,MYANMAR VOWEL SIGN II | MYANMAR VOWEL SIGN I
ွအ,2,U+103D U+1021,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER A
ပခ,2,U+1015 U+1001,MYANMAR LETTER PA | MYANMAR LETTER KHA
၊ဆ,2,U+104A U+1006,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER CHA
ဴၜ,2,U+1034 U+105C,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER MON BBA
၃၆,2,U+1043 U+1046,MYANMAR DIGIT THREE | MYANMAR DIGIT SIX
ဝသ,2,U+101D U+101E,MYANMAR LETTER WA | MYANMAR LETTER SA
ဘေ,2,U+1018 U+1031,MYANMAR LETTER BHA | MYANMAR VOWEL SIGN E
ျီ,2,U+103B U+102E,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR VOWEL SIGN II
ယု,2,U+101A U+102F,MYANMAR LETTER YA | MYANMAR VOWEL SIGN U
ကဆ,2,U+1000 U+1006,MYANMAR LETTER KA | MYANMAR LETTER CHA
ဒံ,2,U+1012 U+1036,MYANMAR LETTER DA | MYANMAR SIGN ANUSVARA
ဘယ,2,U+1018 U+101A,MYANMAR LETTER BHA | MYANMAR LETTER YA
ဟၚ,2,U+101F U+105A,MYANMAR LETTER HA | MYANMAR LETTER MON NGA
ဳဗ,2,U+1033 U+1017,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER BA
ၠဲ,2,U+1060 U+1032,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR VOWEL SIGN AI
စဍ,2,U+1005 U+100D,MYANMAR LETTER CA | MYANMAR LETTER DDA
ဴယ,2,U+1034 U+101A,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER YA
ကဋ,2,U+1000 U+100B,MYANMAR LETTER KA | MYANMAR LETTER TTA
ဂဝ,2,U+1002 U+101D,MYANMAR LETTER GA | MYANMAR LETTER WA
ဠဝ,2,U+1020 U+101D,MYANMAR LETTER LLA | MYANMAR LETTER WA
ယယ,2,U+101A U+101A,MYANMAR LETTER YA | MYANMAR LETTER YA
စလ,2,U+1005 U+101C,MYANMAR LETTER CA | MYANMAR LETTER LA
ဒဒ,2,U+1012 U+1012,MYANMAR LETTER DA | MYANMAR LETTER DA
စဏ,2,U+1005 U+100F,MYANMAR LETTER CA | MYANMAR LETTER NNA
ဏှ,2,U+100F U+103E,MYANMAR LETTER NNA | MYANMAR CONSONANT SIGN MEDIAL HA
ံဓ,2,U+1036 U+1013,MYANMAR SIGN ANUSVARA | MYANMAR LETTER DHA
ဿဲ,2,U+103F U+1032,MYANMAR LETTER GREAT SA | MYANMAR VOWEL SIGN AI
ါဂ,2,U+102B U+1002,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER GA
၆ဇ,2,U+1046 U+1007,MYANMAR DIGIT SIX | MYANMAR LETTER JA
ီဟ,2,U+102E U+101F,MYANMAR VOWEL SIGN II | MYANMAR LETTER HA
အၜ,2,U+1021 U+105C,MYANMAR LETTER A | MYANMAR LETTER MON BBA
ၠဴ,2,U+1060 U+1034,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR VOWEL SIGN MON O
ရရ,2,U+101B U+101B,MYANMAR LETTER RA | MYANMAR LETTER RA
ၞူ,2,U+105E U+1030,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR VOWEL SIGN UU
တဘ,2,U+1010 U+1018,MYANMAR LETTER TA | MYANMAR LETTER BHA
၂။,2,U+1042 U+104B,MYANMAR DIGIT TWO | MYANMAR SIGN SECTION
ထဂ,2,U+1011 U+1002,MYANMAR LETTER THA | MYANMAR LETTER GA
၅တ,2,U+1045 U+1010,MYANMAR DIGIT FIVE | MYANMAR LETTER TA
သစ,2,U+101E U+1005,MYANMAR LETTER SA | MYANMAR LETTER CA
ဥက,2,U+1025 U+1000,MYANMAR LETTER U | MYANMAR LETTER KA
စခ,2,U+1005 U+1001,MYANMAR LETTER CA | MYANMAR LETTER KHA
ပဗ,2,U+1015 U+1017,MYANMAR LETTER PA | MYANMAR LETTER BA
ျအ,2,U+103B U+1021,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER A
ဏသ,2,U+100F U+101E,MYANMAR LETTER NNA | MYANMAR LETTER SA
ဝဴ,2,U+101D U+1034,MYANMAR LETTER WA | MYANMAR VOWEL SIGN MON O
ဴ၂,2,U+1034 U+1042,MYANMAR VOWEL SIGN MON O | MYANMAR DIGIT TWO
ကး,2,U+1000 U+1038,MYANMAR LETTER KA | MYANMAR SIGN VISARGA
ယအ,2,U+101A U+1021,MYANMAR LETTER YA | MYANMAR LETTER A
ေယ,2,U+1031 U+101A,MYANMAR VOWEL SIGN E | MYANMAR LETTER YA
ဴ၄,2,U+1034 U+1044,MYANMAR VOWEL SIGN MON O | MYANMAR DIGIT FOUR
၅ဝ,2,U+1045 U+101D,MYANMAR DIGIT FIVE | MYANMAR LETTER WA
ခဴ,2,U+1001 U+1034,MYANMAR LETTER KHA | MYANMAR VOWEL SIGN MON O
တဖ,2,U+1010 U+1016,MYANMAR LETTER TA | MYANMAR LETTER PHA
ယ၊,2,U+101A U+104A,MYANMAR LETTER YA | MYANMAR SIGN LITTLE SECTION
လထ,2,U+101C U+1011,MYANMAR LETTER LA | MYANMAR LETTER THA
သခ,2,U+101E U+1001,MYANMAR LETTER SA | MYANMAR LETTER KHA
တဒ,2,U+1010 U+1012,MYANMAR LETTER TA | MYANMAR LETTER DA
ဥတ,2,U+1025 U+1010,MYANMAR LETTER U | MYANMAR LETTER TA
ီစ,2,U+102E U+1005,MYANMAR VOWEL SIGN II | MYANMAR LETTER CA
၀၄,2,U+1040 U+1044,MYANMAR DIGIT ZERO | MYANMAR DIGIT FOUR
်ၛ,2,U+103A U+105B,MYANMAR SIGN ASAT | MYANMAR LETTER MON JHA
ွူ,2,U+103D U+1030,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR VOWEL SIGN UU
်ဣ,2,U+103A U+1023,MYANMAR SIGN ASAT | MYANMAR LETTER I
။၃,2,U+104B U+1043,MYANMAR SIGN SECTION | MYANMAR DIGIT THREE
ၠဟ,2,U+1060 U+101F,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER HA
၀ဇ,2,U+1040 U+1007,MYANMAR DIGIT ZERO | MYANMAR LETTER JA
။၄,2,U+104B U+1044,MYANMAR SIGN SECTION | MYANMAR DIGIT FOUR
ၜတ,2,U+105C U+1010,MYANMAR LETTER MON BBA | MYANMAR LETTER TA
ှအ,2,U+103E U+1021,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER A
ကဟ,2,U+1000 U+101F,MYANMAR LETTER KA | MYANMAR LETTER HA
ပယ,2,U+1015 U+101A,MYANMAR LETTER PA | MYANMAR LETTER YA
ယိ,2,U+101A U+102D,MYANMAR LETTER YA | MYANMAR VOWEL SIGN I
။၅,2,U+104B U+1045,MYANMAR SIGN SECTION | MYANMAR DIGIT FIVE
၅။,2,U+1045 U+104B,MYANMAR DIGIT FIVE | MYANMAR SIGN SECTION
်ဌ,2,U+103A U+100C,MYANMAR SIGN ASAT | MYANMAR LETTER TTHA
ရဇ,2,U+101B U+1007,MYANMAR LETTER RA | MYANMAR LETTER JA
ီဇ,2,U+102E U+1007,MYANMAR VOWEL SIGN II | MYANMAR LETTER JA
ခဠ,2,U+1001 U+1020,MYANMAR LETTER KHA | MYANMAR LETTER LLA
ဠာ,2,U+1020 U+102C,MYANMAR LETTER LLA | MYANMAR VOWEL SIGN AA
၁၂,2,U+1041 U+1042,MYANMAR DIGIT ONE | MYANMAR DIGIT TWO
သဌ,2,U+101E U+100C,MYANMAR LETTER SA | MYANMAR LETTER TTHA
ံါ,2,U+1036 U+102B,MYANMAR SIGN ANUSVARA | MYANMAR VOWEL SIGN TALL AA
ြမ,2,U+103C U+1019,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER MA
ဏဘ,2,U+100F U+1018,MYANMAR LETTER NNA | MYANMAR LETTER BHA
ဘူ,2,U+1018 U+1030,MYANMAR LETTER BHA | MYANMAR VOWEL SIGN UU
၃၅,2,U+1043 U+1045,MYANMAR DIGIT THREE | MYANMAR DIGIT FIVE
ူ့,2,U+1030 U+1037,MYANMAR VOWEL SIGN UU | MYANMAR SIGN DOT BELOW
့ာ,2,U+1037 U+102C,MYANMAR SIGN DOT BELOW | MYANMAR VOWEL SIGN AA
အွ,2,U+1021 U+103D,MYANMAR LETTER A | MYANMAR CONSONANT SIGN MEDIAL WA
ၠဖ,2,U+1060 U+1016,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER PHA
၂က,2,U+1042 U+1000,MYANMAR DIGIT TWO | MYANMAR LETTER KA
မဋ,2,U+1019 U+100B,MYANMAR LETTER MA | MYANMAR LETTER TTA
ဖာ,2,U+1016 U+102C,MYANMAR LETTER PHA | MYANMAR VOWEL SIGN AA
၉က,2,U+1049 U+1000,MYANMAR DIGIT NINE | MYANMAR LETTER KA
၊ခ,2,U+104A U+1001,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER KHA
ယသ,2,U+101A U+101E,MYANMAR LETTER YA | MYANMAR LETTER SA
ူယ,2,U+1030 U+101A,MYANMAR VOWEL SIGN UU | MYANMAR LETTER YA
့မ,2,U+1037 U+1019,MYANMAR SIGN DOT BELOW | MYANMAR LETTER MA
ထယ,2,U+1011 U+101A,MYANMAR LETTER THA | MYANMAR LETTER YA
တဗ,2,U+1010 U+1017,MYANMAR LETTER TA | MYANMAR LETTER BA
။၆,2,U+104B U+1046,MYANMAR SIGN SECTION | MYANMAR DIGIT SIX
၆။,2,U+1046 U+104B,MYANMAR DIGIT SIX | MYANMAR SIGN SECTION
။၇,2,U+104B U+1047,MYANMAR SIGN SECTION | MYANMAR DIGIT SEVEN
၇။,2,U+1047 U+104B,MYANMAR DIGIT SEVEN | MYANMAR SIGN SECTION
ြဿ,2,U+103C U+103F,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER GREAT SA
ဴရ,2,U+1034 U+101B,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER RA
ျခ,2,U+103B U+1001,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER KHA
ဘီ,2,U+1018 U+102E,MYANMAR LETTER BHA | MYANMAR VOWEL SIGN II
သဝ,2,U+101E U+101D,MYANMAR LETTER SA | MYANMAR LETTER WA
ဇူ,2,U+1007 U+1030,MYANMAR LETTER JA | MYANMAR VOWEL SIGN UU
ဩဝ,2,U+1029 U+101D,MYANMAR LETTER O | MYANMAR LETTER WA
ဋိ,2,U+100B U+102D,MYANMAR LETTER TTA | MYANMAR VOWEL SIGN I
ဝဳ,2,U+101D U+1033,MYANMAR LETTER WA | MYANMAR VOWEL SIGN MON II
ါဖ,2,U+102B U+1016,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER PHA
ကဳ,2,U+1000 U+1033,MYANMAR LETTER KA | MYANMAR VOWEL SIGN MON II
ျဝ,2,U+103B U+101D,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER WA
ှတ,2,U+103E U+1010,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER TA
ူး,2,U+1030 U+1038,MYANMAR VOWEL SIGN UU | MYANMAR SIGN VISARGA
ၞအ,2,U+105E U+1021,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR LETTER A
ပအ,2,U+1015 U+1021,MYANMAR LETTER PA | MYANMAR LETTER A
ံ၅,2,U+1036 U+1045,MYANMAR SIGN ANUSVARA | MYANMAR DIGIT FIVE
ဆန,2,U+1006 U+1014,MYANMAR LETTER CHA | MYANMAR LETTER NA
ျွ,2,U+103B U+103D,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR CONSONANT SIGN MEDIAL WA
ၚ့,2,U+105A U+1037,MYANMAR LETTER MON NGA | MYANMAR SIGN DOT BELOW
ည့,2,U+100A U+1037,MYANMAR LETTER NNYA | MYANMAR SIGN DOT BELOW
ျည,2,U+103B U+100A,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER NNYA
ေ့,2,U+1031 U+1037,MYANMAR VOWEL SIGN E | MYANMAR SIGN DOT BELOW
ုဋ,2,U+102F U+100B,MYANMAR VOWEL SIGN U | MYANMAR LETTER TTA
လရ,2,U+101C U+101B,MYANMAR LETTER LA | MYANMAR LETTER RA
ယန,2,U+101A U+1014,MYANMAR LETTER YA | MYANMAR LETTER NA
လသ,2,U+101C U+101E,MYANMAR LETTER LA | MYANMAR LETTER SA
ပဝ,2,U+1015 U+101D,MYANMAR LETTER PA | MYANMAR LETTER WA
၊စ,2,U+104A U+1005,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER CA
၊ယ,2,U+104A U+101A,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER YA
ယဿ,2,U+101A U+103F,MYANMAR LETTER YA | MYANMAR LETTER GREAT SA
ဿဝ,2,U+103F U+101D,MYANMAR LETTER GREAT SA | MYANMAR LETTER WA
န၊,2,U+1014 U+104A,MYANMAR LETTER NA | MYANMAR SIGN LITTLE SECTION
ူဠ,2,U+1030 U+1020,MYANMAR VOWEL SIGN UU | MYANMAR LETTER LLA
ဠှ,2,U+1020 U+103E,MYANMAR LETTER LLA | MYANMAR CONSONANT SIGN MEDIAL HA
ၠည,2,U+1060 U+100A,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER NNYA
ဆဆ,2,U+1006 U+1006,MYANMAR LETTER CHA | MYANMAR LETTER CHA
ဖန,2,U+1016 U+1014,MYANMAR LETTER PHA | MYANMAR LETTER NA
ရဏ,2,U+101B U+100F,MYANMAR LETTER RA | MYANMAR LETTER NNA
ၠလ,2,U+1060 U+101C,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER LA
၀ဝ,2,U+1040 U+101D,MYANMAR DIGIT ZERO | MYANMAR LETTER WA
ဓန,2,U+1013 U+1014,MYANMAR LETTER DHA | MYANMAR LETTER NA
ခံ,2,U+1001 U+1036,MYANMAR LETTER KHA | MYANMAR SIGN ANUSVARA
ယ္,2,U+101A U+1039,MYANMAR LETTER YA | MYANMAR SIGN VIRAMA
ဆအ,2,U+1006 U+1021,MYANMAR LETTER CHA | MYANMAR LETTER A
ညဟ,2,U+100A U+101F,MYANMAR LETTER NNYA | MYANMAR LETTER HA
။ဌ,2,U+104B U+100C,MYANMAR SIGN SECTION | MYANMAR LETTER TTHA
ဲ၃,2,U+1032 U+1043,MYANMAR VOWEL SIGN AI | MYANMAR DIGIT THREE
ူ။,2,U+1030 U+104B,MYANMAR VOWEL SIGN UU | MYANMAR SIGN SECTION
ဴဍ,2,U+1034 U+100D,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER DDA
ေဇ,2,U+1031 U+1007,MYANMAR VOWEL SIGN E | MYANMAR LETTER JA
ဂဒ,1,U+1002 U+1012,MYANMAR LETTER GA | MYANMAR LETTER DA
ကဓ,1,U+1000 U+1013,MYANMAR LETTER KA | MYANMAR LETTER DHA
ထၞ,1,U+1011 U+105E,MYANMAR LETTER THA | MYANMAR CONSONANT SIGN MON MEDIAL NA
၀ဒ,1,U+1040 U+1012,MYANMAR DIGIT ZERO | MYANMAR LETTER DA
ၜဲ,1,U+105C U+1032,MYANMAR LETTER MON BBA | MYANMAR VOWEL SIGN AI
ဝာ,1,U+101D U+102C,MYANMAR LETTER WA | MYANMAR VOWEL SIGN AA
ဆၜ,1,U+1006 U+105C,MYANMAR LETTER CHA | MYANMAR LETTER MON BBA
ထန,1,U+1011 U+1014,MYANMAR LETTER THA | MYANMAR LETTER NA
၁ယ,1,U+1041 U+101A,MYANMAR DIGIT ONE | MYANMAR LETTER YA
၁၈,1,U+1041 U+1048,MYANMAR DIGIT ONE | MYANMAR DIGIT EIGHT
၈န,1,U+1048 U+1014,MYANMAR DIGIT EIGHT | MYANMAR LETTER NA
ေဓ,1,U+1031 U+1013,MYANMAR VOWEL SIGN E | MYANMAR LETTER DHA
ဓည,1,U+1013 U+100A,MYANMAR LETTER DHA | MYANMAR LETTER NNYA
ဏဍ,1,U+100F U+100D,MYANMAR LETTER NNA | MYANMAR LETTER DDA
ိ၁,1,U+102D U+1041,MYANMAR VOWEL SIGN I | MYANMAR DIGIT ONE
ဗဳ,1,U+1017 U+1033,MYANMAR LETTER BA | MYANMAR VOWEL SIGN MON II
ဳထ,1,U+1033 U+1011,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER THA
စယ,1,U+1005 U+101A,MYANMAR LETTER CA | MYANMAR LETTER YA
ညဓ,1,U+100A U+1013,MYANMAR LETTER NNYA | MYANMAR LETTER DHA
ာဥ,1,U+102C U+1025,MYANMAR VOWEL SIGN AA | MYANMAR LETTER U
ဲု,1,U+1032 U+102F,MYANMAR VOWEL SIGN AI | MYANMAR VOWEL SIGN U
ျ၃,1,U+103B U+1043,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR DIGIT THREE
ဆပ,1,U+1006 U+1015,MYANMAR LETTER CHA | MYANMAR LETTER PA
္အ,1,U+1039 U+1021,MYANMAR SIGN VIRAMA | MYANMAR LETTER A
စဆ,1,U+1005 U+1006,MYANMAR LETTER CA | MYANMAR LETTER CHA
စီ,1,U+1005 U+102E,MYANMAR LETTER CA | MYANMAR VOWEL SIGN II
ဏဒ,1,U+100F U+1012,MYANMAR LETTER NNA | MYANMAR LETTER DA
ဵဲ,1,U+1035 U+1032,MYANMAR VOWEL SIGN E ABOVE | MYANMAR VOWEL SIGN AI
ူဖ,1,U+1030 U+1016,MYANMAR VOWEL SIGN UU | MYANMAR LETTER PHA
၀စ,1,U+1040 U+1005,MYANMAR DIGIT ZERO | MYANMAR LETTER CA
့စ,1,U+1037 U+1005,MYANMAR SIGN DOT BELOW | MYANMAR LETTER CA
ျစ,1,U+103B U+1005,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER CA
ေဆ,1,U+1031 U+1006,MYANMAR VOWEL SIGN E | MYANMAR LETTER CHA
ဆ်,1,U+1006 U+103A,MYANMAR LETTER CHA | MYANMAR SIGN ASAT
ဗလ,1,U+1017 U+101C,MYANMAR LETTER BA | MYANMAR LETTER LA
အဏ,1,U+1021 U+100F,MYANMAR LETTER A | MYANMAR LETTER NNA
ီီ,1,U+102E U+102E,MYANMAR VOWEL SIGN II | MYANMAR VOWEL SIGN II
ဵီ,1,U+1035 U+102E,MYANMAR VOWEL SIGN E ABOVE | MYANMAR VOWEL SIGN II
ယည,1,U+101A U+100A,MYANMAR LETTER YA | MYANMAR LETTER NNYA
ဴဂ,1,U+1034 U+1002,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER GA
ဂဴ,1,U+1002 U+1034,MYANMAR LETTER GA | MYANMAR VOWEL SIGN MON O
ဇဲ,1,U+1007 U+1032,MYANMAR LETTER JA | MYANMAR VOWEL SIGN AI
းဠ,1,U+1038 U+1020,MYANMAR SIGN VISARGA | MYANMAR LETTER LLA
ဠဒ,1,U+1020 U+1012,MYANMAR LETTER LLA | MYANMAR LETTER DA
းဓ,1,U+1038 U+1013,MYANMAR SIGN VISARGA | MYANMAR LETTER DHA
ရဋ,1,U+101B U+100B,MYANMAR LETTER RA | MYANMAR LETTER TTA
ဌအ,1,U+100C U+1021,MYANMAR LETTER TTHA | MYANMAR LETTER A
သ်,1,U+101E U+103A,MYANMAR LETTER SA | MYANMAR SIGN ASAT
ဏဝ,1,U+100F U+101D,MYANMAR LETTER NNA | MYANMAR LETTER WA
။ဥ,1,U+104B U+1025,MYANMAR SIGN SECTION | MYANMAR LETTER U
ွမ,1,U+103D U+1019,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER MA
ၚဟ,1,U+105A U+101F,MYANMAR LETTER MON NGA | MYANMAR LETTER HA
ၚက,1,U+105A U+1000,MYANMAR LETTER MON NGA | MYANMAR LETTER KA
ဂီ,1,U+1002 U+102E,MYANMAR LETTER GA | MYANMAR VOWEL SIGN II
လဒ,1,U+101C U+1012,MYANMAR LETTER LA | MYANMAR LETTER DA
ဗအ,1,U+1017 U+1021,MYANMAR LETTER BA | MYANMAR LETTER A
ခသ,1,U+1001 U+101E,MYANMAR LETTER KHA | MYANMAR LETTER SA
နဿ,1,U+1014 U+103F,MYANMAR LETTER NA | MYANMAR LETTER GREAT SA
ဳဟ,1,U+1033 U+101F,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER HA
ဲ၆,1,U+1032 U+1046,MYANMAR VOWEL SIGN AI | MYANMAR DIGIT SIX
၆န,1,U+1046 U+1014,MYANMAR DIGIT SIX | MYANMAR LETTER NA
ၜဝ,1,U+105C U+101D,MYANMAR LETTER MON BBA | MYANMAR LETTER WA
ၜေ,1,U+105C U+1031,MYANMAR LETTER MON BBA | MYANMAR VOWEL SIGN E
ဍရ,1,U+100D U+101B,MYANMAR LETTER DDA | MYANMAR LETTER RA
ု၆,1,U+102F U+1046,MYANMAR VOWEL SIGN U | MYANMAR DIGIT SIX
ဏဆ,1,U+100F U+1006,MYANMAR LETTER NNA | MYANMAR LETTER CHA
ၟန,1,U+105F U+1014,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR LETTER NA
ညသ,1,U+100A U+101E,MYANMAR LETTER NNYA | MYANMAR LETTER SA
မၜ,1,U+1019 U+105C,MYANMAR LETTER MA | MYANMAR LETTER MON BBA
ူဥ,1,U+1030 U+1025,MYANMAR VOWEL SIGN UU | MYANMAR LETTER U
ကဌ,1,U+1000 U+100C,MYANMAR LETTER KA | MYANMAR LETTER TTHA
ဌန,1,U+100C U+1014,MYANMAR LETTER TTHA | MYANMAR LETTER NA
ိဃ,1,U+102D U+1003,MYANMAR VOWEL SIGN I | MYANMAR LETTER GHA
ံဥ,1,U+1036 U+1025,MYANMAR SIGN ANUSVARA | MYANMAR LETTER U
ဌမ,1,U+100C U+1019,MYANMAR LETTER TTHA | MYANMAR LETTER MA
ါဏ,1,U+102B U+100F,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER NNA
လဳ,1,U+101C U+1033,MYANMAR LETTER LA | MYANMAR VOWEL SIGN MON II
စဗ,1,U+1005 U+1017,MYANMAR LETTER CA | MYANMAR LETTER BA
ဴဝ,1,U+1034 U+101D,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER WA
၀၅,1,U+1040 U+1045,MYANMAR DIGIT ZERO | MYANMAR DIGIT FIVE
က၀,1,U+1000 U+1040,MYANMAR LETTER KA | MYANMAR DIGIT ZERO
၀း,1,U+1040 U+1038,MYANMAR DIGIT ZERO | MYANMAR SIGN VISARGA
ု်,1,U+102F U+103A,MYANMAR VOWEL SIGN U | MYANMAR SIGN ASAT
းယ,1,U+1038 U+101A,MYANMAR SIGN VISARGA | MYANMAR LETTER YA
ာႅ,1,U+102C U+1085,MYANMAR VOWEL SIGN AA | MYANMAR VOWEL SIGN SHAN E ABOVE
ႅဂ,1,U+1085 U+1002,MYANMAR VOWEL SIGN SHAN E ABOVE | MYANMAR LETTER GA
ေၞ,1,U+1031 U+105E,MYANMAR VOWEL SIGN E | MYANMAR CONSONANT SIGN MON MEDIAL NA
၉၉,1,U+1049 U+1049,MYANMAR DIGIT NINE | MYANMAR DIGIT NINE
၉၇,1,U+1049 U+1047,MYANMAR DIGIT NINE | MYANMAR DIGIT SEVEN
ွီ,1,U+103D U+102E,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR VOWEL SIGN II
ပာ,1,U+1015 U+102C,MYANMAR LETTER PA | MYANMAR VOWEL SIGN AA
ီဗ,1,U+102E U+1017,MYANMAR VOWEL SIGN II | MYANMAR LETTER BA
လဆ,1,U+101C U+1006,MYANMAR LETTER LA | MYANMAR LETTER CHA
ဂည,1,U+1002 U+100A,MYANMAR LETTER GA | MYANMAR LETTER NNYA
။၂,1,U+104B U+1042,MYANMAR SIGN SECTION | MYANMAR DIGIT TWO
ဣလ,1,U+1023 U+101C,MYANMAR LETTER I | MYANMAR LETTER LA
၊ည,1,U+104A U+100A,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER NNYA
။ထ,1,U+104B U+1011,MYANMAR SIGN SECTION | MYANMAR LETTER THA
ျရ,1,U+103B U+101B,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER RA
ေ၀,1,U+1031 U+1040,MYANMAR VOWEL SIGN E | MYANMAR DIGIT ZERO
၀်,1,U+1040 U+103A,MYANMAR DIGIT ZERO | MYANMAR SIGN ASAT
း။,1,U+1038 U+104B,MYANMAR SIGN VISARGA | MYANMAR SIGN SECTION
။ၛ,1,U+104B U+105B,MYANMAR SIGN SECTION | MYANMAR LETTER MON JHA
။ဣ,1,U+104B U+1023,MYANMAR SIGN SECTION | MYANMAR LETTER I
ဣဏ,1,U+1023 U+100F,MYANMAR LETTER I | MYANMAR LETTER NNA
ဴဆ,1,U+1034 U+1006,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER CHA
ီ၊,1,U+102E U+104A,MYANMAR VOWEL SIGN II | MYANMAR SIGN LITTLE SECTION
ီဒ,1,U+102E U+1012,MYANMAR VOWEL SIGN II | MYANMAR LETTER DA
အီ,1,U+1021 U+102E,MYANMAR LETTER A | MYANMAR VOWEL SIGN II
လယ,1,U+101C U+101A,MYANMAR LETTER LA | MYANMAR LETTER YA
ဝန,1,U+101D U+1014,MYANMAR LETTER WA | MYANMAR LETTER NA
၁၅,1,U+1041 U+1045,MYANMAR DIGIT ONE | MYANMAR DIGIT FIVE
၅မ,1,U+1045 U+1019,MYANMAR DIGIT FIVE | MYANMAR LETTER MA
ဓလ,1,U+1013 U+101C,MYANMAR LETTER DHA | MYANMAR LETTER LA
ၟဟ,1,U+105F U+101F,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR LETTER HA
၉၅,1,U+1049 U+1045,MYANMAR DIGIT NINE | MYANMAR DIGIT FIVE
၅၄,1,U+1045 U+1044,MYANMAR DIGIT FIVE | MYANMAR DIGIT FOUR
၄သ,1,U+1044 U+101E,MYANMAR DIGIT FOUR | MYANMAR LETTER SA
ဴဏ,1,U+1034 U+100F,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER NNA
ၟက,1,U+105F U+1000,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR LETTER KA
ယြ,1,U+101A U+103C,MYANMAR LETTER YA | MYANMAR CONSONANT SIGN MEDIAL RA
၀ဌ,1,U+1040 U+100C,MYANMAR DIGIT ZERO | MYANMAR LETTER TTHA
၆ဂ,1,U+1046 U+1002,MYANMAR DIGIT SIX | MYANMAR LETTER GA
ဴ၊,1,U+1034 U+104A,MYANMAR VOWEL SIGN MON O | MYANMAR SIGN LITTLE SECTION
ၚါ,1,U+105A U+102B,MYANMAR LETTER MON NGA | MYANMAR VOWEL SIGN TALL AA
ါး,1,U+102B U+1038,MYANMAR VOWEL SIGN TALL AA | MYANMAR SIGN VISARGA
နဒ,1,U+1014 U+1012,MYANMAR LETTER NA | MYANMAR LETTER DA
ေည,1,U+1031 U+100A,MYANMAR VOWEL SIGN E | MYANMAR LETTER NNYA
လလ,1,U+101C U+101C,MYANMAR LETTER LA | MYANMAR LETTER LA
ီဏ,1,U+102E U+100F,MYANMAR VOWEL SIGN II | MYANMAR LETTER NNA
ေ။,1,U+1031 U+104B,MYANMAR VOWEL SIGN E | MYANMAR SIGN SECTION
