bigram,count,codepoints,unicode_names
်၆,1245,U+103A U+1046,MYANMAR SIGN ASAT | MYANMAR DIGIT SIX
၂ဂ,1244,U+1042 U+1002,MYANMAR DIGIT TWO | MYANMAR LETTER GA
ဇဳ,1243,U+1007 U+1033,MYANMAR LETTER JA | MYANMAR VOWEL SIGN MON II
ူည,1241,U+1030 U+100A,MYANMAR VOWEL SIGN UU | MYANMAR LETTER NNYA
အဂ,1237,U+1021 U+1002,MYANMAR LETTER A | MYANMAR LETTER GA
၈၃,1236,U+1048 U+1043,MYANMAR DIGIT EIGHT | MYANMAR DIGIT THREE
ခၠ,1226,U+1001 U+1060,MYANMAR LETTER KHA | MYANMAR CONSONANT SIGN MON MEDIAL LA
အဗ,1220,U+1021 U+1017,MYANMAR LETTER A | MYANMAR LETTER BA
ဃာ,1216,U+1003 U+102C,MYANMAR LETTER GHA | MYANMAR VOWEL SIGN AA
ထတ,1215,U+1011 U+1010,MYANMAR LETTER THA | MYANMAR LETTER TA
ပဳ,1215,U+1015 U+1033,MYANMAR LETTER PA | MYANMAR VOWEL SIGN MON II
ဲ့,1209,U+1032 U+1037,MYANMAR VOWEL SIGN AI | MYANMAR SIGN DOT BELOW
ြဘ,1207,U+103C U+1018,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER BHA
်ဌ,1207,U+103A U+100C,MYANMAR SIGN ASAT | MYANMAR LETTER TTHA
ပဇ,1203,U+1015 U+1007,MYANMAR LETTER PA | MYANMAR LETTER JA
ုဿ,1201,U+102F U+103F,MYANMAR VOWEL SIGN U | MYANMAR LETTER GREAT SA
ဖက,1198,U+1016 U+1000,MYANMAR LETTER PHA | MYANMAR LETTER KA
ာၜ,1198,U+102C U+105C,MYANMAR VOWEL SIGN AA | MYANMAR LETTER MON BBA
။ဥ,1195,U+104B U+1025,MYANMAR SIGN SECTION | MYANMAR LETTER U
၅။,1192,U+1045 U+104B,MYANMAR DIGIT FIVE | MYANMAR SIGN SECTION
ုဆ,1186,U+102F U+1006,MYANMAR VOWEL SIGN U | MYANMAR LETTER CHA
၂၄,1183,U+1042 U+1044,MYANMAR DIGIT TWO | MYANMAR DIGIT FOUR
ထအ,1182,U+1011 U+1021,MYANMAR LETTER THA | MYANMAR LETTER A
ယသ,1178,U+101A U+101E,MYANMAR LETTER YA | MYANMAR LETTER SA
ှန,1178,U+103E U+1014,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER NA
ဣသ,1171,U+1023 U+101E,MYANMAR LETTER I | MYANMAR LETTER SA
ဂယ,1168,U+1002 U+101A,MYANMAR LETTER GA | MYANMAR LETTER YA
ခွ,1168,U+1001 U+103D,MYANMAR LETTER KHA | MYANMAR CONSONANT SIGN MEDIAL WA
၂၃,1163,U+1042 U+1043,MYANMAR DIGIT TWO | MYANMAR DIGIT THREE
ၜံ,1162,U+105C U+1036,MYANMAR LETTER MON BBA | MYANMAR SIGN ANUSVARA
ေစ,1161,U+1031 U+1005,MYANMAR VOWEL SIGN E | MYANMAR LETTER CA
ဇံ,1159,U+1007 U+1036,MYANMAR LETTER JA | MYANMAR SIGN ANUSVARA
ဓလ,1156,U+1013 U+101C,MYANMAR LETTER DHA | MYANMAR LETTER LA
ူခ,1153,U+1030 U+1001,MYANMAR VOWEL SIGN UU | MYANMAR LETTER KHA
ဠိ,1153,U+1020 U+102D,MYANMAR LETTER LLA | MYANMAR VOWEL SIGN I
ံး,1151,U+1036 U+1038,MYANMAR SIGN ANUSVARA | MYANMAR SIGN VISARGA
ရထ,1149,U+101B U+1011,MYANMAR LETTER RA | MYANMAR LETTER THA
၀ဂ,1148,U+1040 U+1002,MYANMAR DIGIT ZERO | MYANMAR LETTER GA
ၟၚ,1148,U+105F U+105A,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR LETTER MON NGA
ၠည,1148,U+1060 U+100A,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER NNYA
ာဥ,1144,U+102C U+1025,MYANMAR VOWEL SIGN AA | MYANMAR LETTER U
ယပ,1142,U+101A U+1015,MYANMAR LETTER YA | MYANMAR LETTER PA
ိဘ,1142,U+102D U+1018,MYANMAR VOWEL SIGN I | MYANMAR LETTER BHA
ၚဳ,1138,U+105A U+1033,MYANMAR LETTER MON NGA | MYANMAR VOWEL SIGN MON II
၃က,1136,U+1043 U+1000,MYANMAR DIGIT THREE | MYANMAR LETTER KA
သး,1133,U+101E U+1038,MYANMAR LETTER SA | MYANMAR SIGN VISARGA
ၠဵ,1122,U+1060 U+1035,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR VOWEL SIGN E ABOVE
ီသ,1121,U+102E U+101E,MYANMAR VOWEL SIGN II | MYANMAR LETTER SA
၊၂,1118,U+104A U+1042,MYANMAR SIGN LITTLE SECTION | MYANMAR DIGIT TWO
ိဓ,1118,U+102D U+1013,MYANMAR VOWEL SIGN I | MYANMAR LETTER DHA
ေဌ,1112,U+1031 U+100C,MYANMAR VOWEL SIGN E | MYANMAR LETTER TTHA
။ဇ,1110,U+104B U+1007,MYANMAR SIGN SECTION | MYANMAR LETTER JA
ပဟ,1109,U+1015 U+101F,MYANMAR LETTER PA | MYANMAR LETTER HA
ဴ။,1106,U+1034 U+104B,MYANMAR VOWEL SIGN MON O | MYANMAR SIGN SECTION
ၠရ,1102,U+1060 U+101B,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER RA
ယန,1100,U+101A U+1014,MYANMAR LETTER YA | MYANMAR LETTER NA
ဖံ,1099,U+1016 U+1036,MYANMAR LETTER PHA | MYANMAR SIGN ANUSVARA
ေ၊,1099,U+1031 U+104A,MYANMAR VOWEL SIGN E | MYANMAR SIGN LITTLE SECTION
နံ,1099,U+1014 U+1036,MYANMAR LETTER NA | MYANMAR SIGN ANUSVARA
၆။,1096,U+1046 U+104B,MYANMAR DIGIT SIX | MYANMAR SIGN SECTION
ါဘ,1096,U+102B U+1018,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER BHA
စလ,1096,U+1005 U+101C,MYANMAR LETTER CA | MYANMAR LETTER LA
ဳ၁,1094,U+1033 U+1041,MYANMAR VOWEL SIGN MON II | MYANMAR DIGIT ONE
ဝရ,1091,U+101D U+101B,MYANMAR LETTER WA | MYANMAR LETTER RA
ၞဲ,1089,U+105E U+1032,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR VOWEL SIGN AI
ဖလ,1086,U+1016 U+101C,MYANMAR LETTER PHA | MYANMAR LETTER LA
်၇,1086,U+103A U+1047,MYANMAR SIGN ASAT | MYANMAR DIGIT SEVEN
၁ဂ,1083,U+1041 U+1002,MYANMAR DIGIT ONE | MYANMAR LETTER GA
ပဏ,1077,U+1015 U+100F,MYANMAR LETTER PA | MYANMAR LETTER NNA
ဒာ,1076,U+1012 U+102C,MYANMAR LETTER DA | MYANMAR VOWEL SIGN AA
်၈,1072,U+103A U+1048,MYANMAR SIGN ASAT | MYANMAR DIGIT EIGHT
၊ဖ,1066,U+104A U+1016,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER PHA
ၠသ,1059,U+1060 U+101E,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER SA
ါထ,1058,U+102B U+1011,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER THA
အထ,1053,U+1021 U+1011,MYANMAR LETTER A | MYANMAR LETTER THA
၉၅,1050,U+1049 U+1045,MYANMAR DIGIT NINE | MYANMAR DIGIT FIVE
စဂ,1040,U+1005 U+1002,MYANMAR LETTER CA | MYANMAR LETTER GA
််,1039,U+103A U+103A,MYANMAR SIGN ASAT | MYANMAR SIGN ASAT
၃၁,1036,U+1043 U+1041,MYANMAR DIGIT THREE | MYANMAR DIGIT ONE
ြသ,1033,U+103C U+101E,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER SA
ညပ,1032,U+100A U+1015,MYANMAR LETTER NNYA | MYANMAR LETTER PA
သဲ,1029,U+101E U+1032,MYANMAR LETTER SA | MYANMAR VOWEL SIGN AI
၀တ,1022,U+1040 U+1010,MYANMAR DIGIT ZERO | MYANMAR LETTER TA
ဥတ,1022,U+1025 U+1010,MYANMAR LETTER U | MYANMAR LETTER TA
၊ၜ,1017,U+104A U+105C,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER MON BBA
၉၉,1016,U+1049 U+1049,MYANMAR DIGIT NINE | MYANMAR DIGIT NINE
ရလ,1016,U+101B U+101C,MYANMAR LETTER RA | MYANMAR LETTER LA
ါဠ,1016,U+102B U+1020,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER LLA
ာဆ,1012,U+102C U+1006,MYANMAR VOWEL SIGN AA | MYANMAR LETTER CHA
ဇဵ,1009,U+1007 U+1035,MYANMAR LETTER JA | MYANMAR VOWEL SIGN E ABOVE
သဟ,1005,U+101E U+101F,MYANMAR LETTER SA | MYANMAR LETTER HA
၇။,1002,U+1047 U+104B,MYANMAR DIGIT SEVEN | MYANMAR SIGN SECTION
ူး,992,U+1030 U+1038,MYANMAR VOWEL SIGN UU | MYANMAR SIGN VISARGA
ာ့,990,U+102C U+1037,MYANMAR VOWEL SIGN AA | MYANMAR SIGN DOT BELOW
ဲဌ,988,U+1032 U+100C,MYANMAR VOWEL SIGN AI | MYANMAR LETTER TTHA
လယ,987,U+101C U+101A,MYANMAR LETTER LA | MYANMAR LETTER YA
ြည,982,U+103C U+100A,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER NNYA
၀။,978,U+1040 U+104B,MYANMAR DIGIT ZERO | MYANMAR SIGN SECTION
ညု,977,U+100A U+102F,MYANMAR LETTER NNYA | MYANMAR VOWEL SIGN U
၈။,974,U+1048 U+104B,MYANMAR DIGIT EIGHT | MYANMAR SIGN SECTION
ဝမ,974,U+101D U+1019,MYANMAR LETTER WA | MYANMAR LETTER MA
ါဍ,973,U+102B U+100D,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER DDA
။ဣ,971,U+104B U+1023,MYANMAR SIGN SECTION | MYANMAR LETTER I
ဗရ,967,U+1017 U+101B,MYANMAR LETTER BA | MYANMAR LETTER RA
ှစ,966,U+103E U+1005,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER CA
်ဃ,962,U+103A U+1003,MYANMAR SIGN ASAT | MYANMAR LETTER GHA
ဉာ,946,U+1009 U+102C,MYANMAR LETTER NYA | MYANMAR VOWEL SIGN AA
ှဴ,945,U+103E U+1034,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR VOWEL SIGN MON O
ခတ,941,U+1001 U+1010,MYANMAR LETTER KHA | MYANMAR LETTER TA
နအ,940,U+1014 U+1021,MYANMAR LETTER NA | MYANMAR LETTER A
လရ,936,U+101C U+101B,MYANMAR LETTER LA | MYANMAR LETTER RA
အဇ,930,U+1021 U+1007,MYANMAR LETTER A | MYANMAR LETTER JA
ဝဒ,924,U+101D U+1012,MYANMAR LETTER WA | MYANMAR LETTER DA
ပခ,923,U+1015 U+1001,MYANMAR LETTER PA | MYANMAR LETTER KHA
ၟီ,923,U+105F U+102E,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR VOWEL SIGN II
ဿန,922,U+103F U+1014,MYANMAR LETTER GREAT SA | MYANMAR LETTER NA
ဳ။,920,U+1033 U+104B,MYANMAR VOWEL SIGN MON II | MYANMAR SIGN SECTION
ဟမ,919,U+101F U+1019,MYANMAR LETTER HA | MYANMAR LETTER MA
ၟဲ,919,U+105F U+1032,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR VOWEL SIGN AI
၃၂,916,U+1043 U+1042,MYANMAR DIGIT THREE | MYANMAR DIGIT TWO
ပဗ,912,U+1015 U+1017,MYANMAR LETTER PA | MYANMAR LETTER BA
ဂဂ,909,U+1002 U+1002,MYANMAR LETTER GA | MYANMAR LETTER GA
ခလ,908,U+1001 U+101C,MYANMAR LETTER KHA | MYANMAR LETTER LA
၉။,907,U+1049 U+104B,MYANMAR DIGIT NINE | MYANMAR SIGN SECTION
ဗဝ,906,U+1017 U+101D,MYANMAR LETTER BA | MYANMAR LETTER WA
ဳထ,903,U+1033 U+1011,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER THA
၃၆,901,U+1043 U+1046,MYANMAR DIGIT THREE | MYANMAR DIGIT SIX
၀သ,898,U+1040 U+101E,MYANMAR DIGIT ZERO | MYANMAR LETTER SA
ဠေ,897,U+1020 U+1031,MYANMAR LETTER LLA | MYANMAR VOWEL SIGN E
ကဗ,897,U+1000 U+1017,MYANMAR LETTER KA | MYANMAR LETTER BA
သယ,893,U+101E U+101A,MYANMAR LETTER SA | MYANMAR LETTER YA
ဝသ,891,U+101D U+101E,MYANMAR LETTER WA | MYANMAR LETTER SA
အဳ,889,U+1021 U+1033,MYANMAR LETTER A | MYANMAR VOWEL SIGN MON II
နဟ,885,U+1014 U+101F,MYANMAR LETTER NA | MYANMAR LETTER HA
ဗန,884,U+1017 U+1014,MYANMAR LETTER BA | MYANMAR LETTER NA
ိထ,884,U+102D U+1011,MYANMAR VOWEL SIGN I | MYANMAR LETTER THA
၊ဣ,878,U+104A U+1023,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER I
စအ,877,U+1005 U+1021,MYANMAR LETTER CA | MYANMAR LETTER A
မး,876,U+1019 U+1038,MYANMAR LETTER MA | MYANMAR SIGN VISARGA
အဘ,872,U+1021 U+1018,MYANMAR LETTER A | MYANMAR LETTER BHA
၊၁,871,U+104A U+1041,MYANMAR SIGN LITTLE SECTION | MYANMAR DIGIT ONE
၃၅,867,U+1043 U+1045,MYANMAR DIGIT THREE | MYANMAR DIGIT FIVE
။၅,867,U+104B U+1045,MYANMAR SIGN SECTION | MYANMAR DIGIT FIVE
ဇီ,866,U+1007 U+102E,MYANMAR LETTER JA | MYANMAR VOWEL SIGN II
ျဵ,866,U+103B U+1035,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR VOWEL SIGN E ABOVE
ဇဲ,865,U+1007 U+1032,MYANMAR LETTER JA | MYANMAR VOWEL SIGN AI
လဲ,863,U+101C U+1032,MYANMAR LETTER LA | MYANMAR VOWEL SIGN AI
တဇ,862,U+1010 U+1007,MYANMAR LETTER TA | MYANMAR LETTER JA
ွယ,857,U+103D U+101A,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER YA
ာ၁,855,U+102C U+1041,MYANMAR VOWEL SIGN AA | MYANMAR DIGIT ONE
ယံ,855,U+101A U+1036,MYANMAR LETTER YA | MYANMAR SIGN ANUSVARA
ေထ,855,U+1031 U+1011,MYANMAR VOWEL SIGN E | MYANMAR LETTER THA
နစ,851,U+1014 U+1005,MYANMAR LETTER NA | MYANMAR LETTER CA
ြစ,851,U+103C U+1005,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER CA
ပဂ,848,U+1015 U+1002,MYANMAR LETTER PA | MYANMAR LETTER GA
လူ,839,U+101C U+1030,MYANMAR LETTER LA | MYANMAR VOWEL SIGN UU
အဵ,838,U+1021 U+1035,MYANMAR LETTER A | MYANMAR VOWEL SIGN E ABOVE
၄ဂ,835,U+1044 U+1002,MYANMAR DIGIT FOUR | MYANMAR LETTER GA
ပဿ,834,U+1015 U+103F,MYANMAR LETTER PA | MYANMAR LETTER GREAT SA
မၜ,833,U+1019 U+105C,MYANMAR LETTER MA | MYANMAR LETTER MON BBA
ဳဓ,832,U+1033 U+1013,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER DHA
ဓက,831,U+1013 U+1000,MYANMAR LETTER DHA | MYANMAR LETTER KA
ဂဒ,828,U+1002 U+1012,MYANMAR LETTER GA | MYANMAR LETTER DA
၂၉,827,U+1042 U+1049,MYANMAR DIGIT TWO | MYANMAR DIGIT NINE
ူ၊,826,U+1030 U+104A,MYANMAR VOWEL SIGN UU | MYANMAR SIGN LITTLE SECTION
ဝဝ,826,U+101D U+101D,MYANMAR LETTER WA | MYANMAR LETTER WA
၂၆,826,U+1042 U+1046,MYANMAR DIGIT TWO | MYANMAR DIGIT SIX
ပဠ,825,U+1015 U+1020,MYANMAR LETTER PA | MYANMAR LETTER LLA
၁၊,821,U+1041 U+104A,MYANMAR DIGIT ONE | MYANMAR SIGN LITTLE SECTION
ဲ၁,820,U+1032 U+1041,MYANMAR VOWEL SIGN AI | MYANMAR DIGIT ONE
ဌမ,819,U+100C U+1019,MYANMAR LETTER TTHA | MYANMAR LETTER MA
်၉,816,U+103A U+1049,MYANMAR SIGN ASAT | MYANMAR DIGIT NINE
ှတ,814,U+103E U+1010,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER TA
ျက,814,U+103B U+1000,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER KA
၊ဓ,814,U+104A U+1013,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER DHA
ျည,811,U+103B U+100A,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER NNYA
ီ၊,811,U+102E U+104A,MYANMAR VOWEL SIGN II | MYANMAR SIGN LITTLE SECTION
၉ဂ,809,U+1049 U+1002,MYANMAR DIGIT NINE | MYANMAR LETTER GA
းဏ,809,U+1038 U+100F,MYANMAR SIGN VISARGA | MYANMAR LETTER NNA
တဆ,806,U+1010 U+1006,MYANMAR LETTER TA | MYANMAR LETTER CHA
ံဥ,806,U+1036 U+1025,MYANMAR SIGN ANUSVARA | MYANMAR LETTER U
စၚ,804,U+1005 U+105A,MYANMAR LETTER CA | MYANMAR LETTER MON NGA
အဟ,801,U+1021 U+101F,MYANMAR LETTER A | MYANMAR LETTER HA
၈ဂ,797,U+1048 U+1002,MYANMAR DIGIT EIGHT | MYANMAR LETTER GA
ၞါ,797,U+105E U+102B,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR VOWEL SIGN TALL AA
ကဠ,796,U+1000 U+1020,MYANMAR LETTER KA | MYANMAR LETTER LLA
ဝံ,793,U+101D U+1036,MYANMAR LETTER WA | MYANMAR SIGN ANUSVARA
ဘူ,791,U+1018 U+1030,MYANMAR LETTER BHA | MYANMAR VOWEL SIGN UU
၉၄,790,U+1049 U+1044,MYANMAR DIGIT NINE | MYANMAR DIGIT FOUR
ွါ,788,U+103D U+102B,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR VOWEL SIGN TALL AA
၂၈,787,U+1042 U+1048,MYANMAR DIGIT TWO | MYANMAR DIGIT EIGHT
၅၁,786,U+1045 U+1041,MYANMAR DIGIT FIVE | MYANMAR DIGIT ONE
ကဒ,785,U+1000 U+1012,MYANMAR LETTER KA | MYANMAR LETTER DA
စစ,783,U+1005 U+1005,MYANMAR LETTER CA | MYANMAR LETTER CA
၆၀,782,U+1046 U+1040,MYANMAR DIGIT SIX | MYANMAR DIGIT ZERO
ီဗ,777,U+102E U+1017,MYANMAR VOWEL SIGN II | MYANMAR LETTER BA
ဇူ,777,U+1007 U+1030,MYANMAR LETTER JA | MYANMAR VOWEL SIGN UU
ၠမ,776,U+1060 U+1019,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER MA
ၜဝ,775,U+105C U+101D,MYANMAR LETTER MON BBA | MYANMAR LETTER WA
၂၇,775,U+1042 U+1047,MYANMAR DIGIT TWO | MYANMAR DIGIT SEVEN
ဇျ,772,U+1007 U+103B,MYANMAR LETTER JA | MYANMAR CONSONANT SIGN MEDIAL YA
ေဇ,770,U+1031 U+1007,MYANMAR VOWEL SIGN E | MYANMAR LETTER JA
ဴဘ,770,U+1034 U+1018,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER BHA
ခဴ,769,U+1001 U+1034,MYANMAR LETTER KHA | MYANMAR VOWEL SIGN MON O
၅ဂ,768,U+1045 U+1002,MYANMAR DIGIT FIVE | MYANMAR LETTER GA
ဝပ,768,U+101D U+1015,MYANMAR LETTER WA | MYANMAR LETTER PA
ထီ,767,U+1011 U+102E,MYANMAR LETTER THA | MYANMAR VOWEL SIGN II
၄၀,766,U+1044 U+1040,MYANMAR DIGIT FOUR | MYANMAR DIGIT ZERO
ဟၟ,766,U+101F U+105F,MYANMAR LETTER HA | MYANMAR CONSONANT SIGN MON MEDIAL MA
၄မ,765,U+1044 U+1019,MYANMAR DIGIT FOUR | MYANMAR LETTER MA
၃ဂ,765,U+1043 U+1002,MYANMAR DIGIT THREE | MYANMAR LETTER GA
ဳ၂,764,U+1033 U+1042,MYANMAR VOWEL SIGN MON II | MYANMAR DIGIT TWO
ီဒ,763,U+102E U+1012,MYANMAR VOWEL SIGN II | MYANMAR LETTER DA
ရည,762,U+101B U+100A,MYANMAR LETTER RA | MYANMAR LETTER NNYA
ာ၂,762,U+102C U+1042,MYANMAR VOWEL SIGN AA | MYANMAR DIGIT TWO
၃၇,761,U+1043 U+1047,MYANMAR DIGIT THREE | MYANMAR DIGIT SEVEN
ယဂ,760,U+101A U+1002,MYANMAR LETTER YA | MYANMAR LETTER GA
ၠီ,760,U+1060 U+102E,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR VOWEL SIGN II
လဍ,759,U+101C U+100D,MYANMAR LETTER LA | MYANMAR LETTER DDA
ဴဓ,755,U+1034 U+1013,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER DHA
ခဒ,754,U+1001 U+1012,MYANMAR LETTER KHA | MYANMAR LETTER DA
ထဴ,752,U+1011 U+1034,MYANMAR LETTER THA | MYANMAR VOWEL SIGN MON O
စဝ,751,U+1005 U+101D,MYANMAR LETTER CA | MYANMAR LETTER WA
ြအ,748,U+103C U+1021,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER A
ဖရ,747,U+1016 U+101B,MYANMAR LETTER PHA | MYANMAR LETTER RA
စဇ,745,U+1005 U+1007,MYANMAR LETTER CA | MYANMAR LETTER JA
ဟ္,742,U+101F U+1039,MYANMAR LETTER HA | MYANMAR SIGN VIRAMA
၉၆,740,U+1049 U+1046,MYANMAR DIGIT NINE | MYANMAR DIGIT SIX
၉၈,740,U+1049 U+1048,MYANMAR DIGIT NINE | MYANMAR DIGIT EIGHT
၂၊,737,U+1042 U+104A,MYANMAR DIGIT TWO | MYANMAR SIGN LITTLE SECTION
ဲဥ,737,U+1032 U+1025,MYANMAR VOWEL SIGN AI | MYANMAR LETTER U
စဒ,732,U+1005 U+1012,MYANMAR LETTER CA | MYANMAR LETTER DA
လၞ,731,U+101C U+105E,MYANMAR LETTER LA | MYANMAR CONSONANT SIGN MON MEDIAL NA
ဂဴ,731,U+1002 U+1034,MYANMAR LETTER GA | MYANMAR VOWEL SIGN MON O
မ၊,731,U+1019 U+104A,MYANMAR LETTER MA | MYANMAR SIGN LITTLE SECTION
ၞစ,729,U+105E U+1005,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR LETTER CA
္ၛ,729,U+1039 U+105B,MYANMAR SIGN VIRAMA | MYANMAR LETTER MON JHA
၉၇,723,U+1049 U+1047,MYANMAR DIGIT NINE | MYANMAR DIGIT SEVEN
မဵ,721,U+1019 U+1035,MYANMAR LETTER MA | MYANMAR VOWEL SIGN E ABOVE
၉၀,719,U+1049 U+1040,MYANMAR DIGIT NINE | MYANMAR DIGIT ZERO
ူယ,719,U+1030 U+101A,MYANMAR VOWEL SIGN UU | MYANMAR LETTER YA
၃၃,719,U+1043 U+1043,MYANMAR DIGIT THREE | MYANMAR DIGIT THREE
ဆဗ,719,U+1006 U+1017,MYANMAR LETTER CHA | MYANMAR LETTER BA
ေဗ,714,U+1031 U+1017,MYANMAR VOWEL SIGN E | MYANMAR LETTER BA
ွပ,709,U+103D U+1015,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER PA
ါး,707,U+102B U+1038,MYANMAR VOWEL SIGN TALL AA | MYANMAR SIGN VISARGA
ညက,706,U+100A U+1000,MYANMAR LETTER NNYA | MYANMAR LETTER KA
ဏှ,705,U+100F U+103E,MYANMAR LETTER NNA | MYANMAR CONSONANT SIGN MEDIAL HA
ျှ,705,U+103B U+103E,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR CONSONANT SIGN MEDIAL HA
ဍၚ,704,U+100D U+105A,MYANMAR LETTER DDA | MYANMAR LETTER MON NGA
၆သ,704,U+1046 U+101E,MYANMAR DIGIT SIX | MYANMAR LETTER SA
ဍဳ,702,U+100D U+1033,MYANMAR LETTER DDA | MYANMAR VOWEL SIGN MON II
ၟူ,702,U+105F U+1030,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR VOWEL SIGN UU
ဇှ,702,U+1007 U+103E,MYANMAR LETTER JA | MYANMAR CONSONANT SIGN MEDIAL HA
လဇ,699,U+101C U+1007,MYANMAR LETTER LA | MYANMAR LETTER JA
၄၁,697,U+1044 U+1041,MYANMAR DIGIT FOUR | MYANMAR DIGIT ONE
ွှ,697,U+103D U+103E,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR CONSONANT SIGN MEDIAL HA
၃၄,696,U+1043 U+1044,MYANMAR DIGIT THREE | MYANMAR DIGIT FOUR
ံဩ,696,U+1036 U+1029,MYANMAR SIGN ANUSVARA | MYANMAR LETTER O
ဏဝ,693,U+100F U+101D,MYANMAR LETTER NNA | MYANMAR LETTER WA
ၜက,692,U+105C U+1000,MYANMAR LETTER MON BBA | MYANMAR LETTER KA
ၜု,692,U+105C U+102F,MYANMAR LETTER MON BBA | MYANMAR VOWEL SIGN U
ဳည,690,U+1033 U+100A,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER NNYA
ရဗ,690,U+101B U+1017,MYANMAR LETTER RA | MYANMAR LETTER BA
ဳဆ,688,U+1033 U+1006,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER CHA
ၠဟ,687,U+1060 U+101F,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER HA
ဒျ,685,U+1012 U+103B,MYANMAR LETTER DA | MYANMAR CONSONANT SIGN MEDIAL YA
အၜ,684,U+1021 U+105C,MYANMAR LETTER A | MYANMAR LETTER MON BBA
ဿပ,684,U+103F U+1015,MYANMAR LETTER GREAT SA | MYANMAR LETTER PA
ဍဵ,684,U+100D U+1035,MYANMAR LETTER DDA | MYANMAR VOWEL SIGN E ABOVE
။၆,683,U+104B U+1046,MYANMAR SIGN SECTION | MYANMAR DIGIT SIX
၂သ,681,U+1042 U+101E,MYANMAR DIGIT TWO | MYANMAR LETTER SA
ဍန,680,U+100D U+1014,MYANMAR LETTER DDA | MYANMAR LETTER NA
လဆ,678,U+101C U+1006,MYANMAR LETTER LA | MYANMAR LETTER CHA
၈၆,677,U+1048 U+1046,MYANMAR DIGIT EIGHT | MYANMAR DIGIT SIX
ညေ,672,U+100A U+1031,MYANMAR LETTER NNYA | MYANMAR VOWEL SIGN E
ဓန,671,U+1013 U+1014,MYANMAR LETTER DHA | MYANMAR LETTER NA
၉၂,670,U+1049 U+1042,MYANMAR DIGIT NINE | MYANMAR DIGIT TWO
ှမ,669,U+103E U+1019,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER MA
၃၊,668,U+1043 U+104A,MYANMAR DIGIT THREE | MYANMAR SIGN LITTLE SECTION
ၟက,666,U+105F U+1000,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR LETTER KA
တစ,664,U+1010 U+1005,MYANMAR LETTER TA | MYANMAR LETTER CA
ဆၚ,663,U+1006 U+105A,MYANMAR LETTER CHA | MYANMAR LETTER MON NGA
ျတ,661,U+103B U+1010,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER TA
ဏသ,654,U+100F U+101E,MYANMAR LETTER NNA | MYANMAR LETTER SA
