bigram,count,codepoints,unicode_names
ၚဍ,12,U+105A U+100D,MYANMAR LETTER MON NGA | MYANMAR LETTER DDA
ြွ,12,U+103C U+103D,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR CONSONANT SIGN MEDIAL WA
ဆူ,12,U+1006 U+1030,MYANMAR LETTER CHA | MYANMAR VOWEL SIGN UU
ညဗ,12,U+100A U+1017,MYANMAR LETTER NNYA | MYANMAR LETTER BA
ဖဒ,12,U+1016 U+1012,MYANMAR LETTER PHA | MYANMAR LETTER DA
ၝပ,12,U+105D U+1015,MYANMAR LETTER MON BBE | MYANMAR LETTER PA
ီဌ,12,U+102E U+100C,MYANMAR VOWEL SIGN II | MYANMAR LETTER TTHA
ာဨ,12,U+102C U+1028,MYANMAR VOWEL SIGN AA | MYANMAR LETTER MON E
ဃက,12,U+1003 U+1000,MYANMAR LETTER GHA | MYANMAR LETTER KA
ဖၠ,12,U+1016 U+1060,MYANMAR LETTER PHA | MYANMAR CONSONANT SIGN MON MEDIAL LA
၆ခ,12,U+1046 U+1001,MYANMAR DIGIT SIX | MYANMAR LETTER KHA
ိၝ,12,U+102D U+105D,MYANMAR VOWEL SIGN I | MYANMAR LETTER MON BBE
ှဏ,12,U+103E U+100F,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER NNA
ဍီ,12,U+100D U+102E,MYANMAR LETTER DDA | MYANMAR VOWEL SIGN II
စဥ,12,U+1005 U+1025,MYANMAR LETTER CA | MYANMAR LETTER U
ဏဍ,12,U+100F U+100D,MYANMAR LETTER NNA | MYANMAR LETTER DDA
ျဇ,12,U+103B U+1007,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER JA
႔ရ,12,U+1094 U+101B,MYANMAR SHAN DIGIT FOUR | MYANMAR LETTER RA
၀ထ,12,U+1040 U+1011,MYANMAR DIGIT ZERO | MYANMAR LETTER THA
ဠစ,12,U+1020 U+1005,MYANMAR LETTER LLA | MYANMAR LETTER CA
ဓၟ,12,U+1013 U+105F,MYANMAR LETTER DHA | MYANMAR CONSONANT SIGN MON MEDIAL MA
ေၝ,12,U+1031 U+105D,MYANMAR VOWEL SIGN E | MYANMAR LETTER MON BBE
ူၝ,12,U+1030 U+105D,MYANMAR VOWEL SIGN UU | MYANMAR LETTER MON BBE
၁ည,12,U+1041 U+100A,MYANMAR DIGIT ONE | MYANMAR LETTER NNYA
ႊး,12,U+108A U+1038,MYANMAR SIGN SHAN TONE-6 | MYANMAR SIGN VISARGA
၁း,12,U+1041 U+1038,MYANMAR DIGIT ONE | MYANMAR SIGN VISARGA
၄ဆ,12,U+1044 U+1006,MYANMAR DIGIT FOUR | MYANMAR LETTER CHA
ၜာ,12,U+105C U+102C,MYANMAR LETTER MON BBA | MYANMAR VOWEL SIGN AA
ၜပ,12,U+105C U+1015,MYANMAR LETTER MON BBA | MYANMAR LETTER PA
၈ည,12,U+1048 U+100A,MYANMAR DIGIT EIGHT | MYANMAR LETTER NNYA
ါ့,12,U+102B U+1037,MYANMAR VOWEL SIGN TALL AA | MYANMAR SIGN DOT BELOW
၀ိ,12,U+1040 U+102D,MYANMAR DIGIT ZERO | MYANMAR VOWEL SIGN I
ီဘ,12,U+102E U+1018,MYANMAR VOWEL SIGN II | MYANMAR LETTER BHA
ဠဳ,12,U+1020 U+1033,MYANMAR LETTER LLA | MYANMAR VOWEL SIGN MON II
ႝဒ,12,U+109D U+1012,MYANMAR VOWEL SIGN AITON AI | MYANMAR LETTER DA
ြ႘,12,U+103C U+1098,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR SHAN DIGIT EIGHT
႘ပ,12,U+1098 U+1015,MYANMAR SHAN DIGIT EIGHT | MYANMAR LETTER PA
ဘစ,11,U+1018 U+1005,MYANMAR LETTER BHA | MYANMAR LETTER CA
၆ဨ,11,U+1046 U+1028,MYANMAR DIGIT SIX | MYANMAR LETTER MON E
ိဃ,11,U+102D U+1003,MYANMAR VOWEL SIGN I | MYANMAR LETTER GHA
ထအ,11,U+1011 U+1021,MYANMAR LETTER THA | MYANMAR LETTER A
ိ၆,11,U+102D U+1046,MYANMAR VOWEL SIGN I | MYANMAR DIGIT SIX
ါဥ,11,U+102B U+1025,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER U
ဨသ,11,U+1028 U+101E,MYANMAR LETTER MON E | MYANMAR LETTER SA
ၠဌ,11,U+1060 U+100C,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER TTHA
ိဉ,11,U+102D U+1009,MYANMAR VOWEL SIGN I | MYANMAR LETTER NYA
၃ခ,11,U+1043 U+1001,MYANMAR DIGIT THREE | MYANMAR LETTER KHA
ဍခ,11,U+100D U+1001,MYANMAR LETTER DDA | MYANMAR LETTER KHA
ီ၅,11,U+102E U+1045,MYANMAR VOWEL SIGN II | MYANMAR DIGIT FIVE
ဴဠ,11,U+1034 U+1020,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER LLA
ဝဓ,11,U+101D U+1013,MYANMAR LETTER WA | MYANMAR LETTER DHA
ဆဍ,11,U+1006 U+100D,MYANMAR LETTER CHA | MYANMAR LETTER DDA
၆း,11,U+1046 U+1038,MYANMAR DIGIT SIX | MYANMAR SIGN VISARGA
ဒၜ,11,U+1012 U+105C,MYANMAR LETTER DA | MYANMAR LETTER MON BBA
ႊမ,11,U+108A U+1019,MYANMAR SIGN SHAN TONE-6 | MYANMAR LETTER MA
တဣ,11,U+1010 U+1023,MYANMAR LETTER TA | MYANMAR LETTER I
၄ထ,11,U+1044 U+1011,MYANMAR DIGIT FOUR | MYANMAR LETTER THA
၇ဖ,11,U+1047 U+1016,MYANMAR DIGIT SEVEN | MYANMAR LETTER PHA
ၟလ,11,U+105F U+101C,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR LETTER LA
၂း,11,U+1042 U+1038,MYANMAR DIGIT TWO | MYANMAR SIGN VISARGA
ဖယ,11,U+1016 U+101A,MYANMAR LETTER PHA | MYANMAR LETTER YA
ဨပ,11,U+1028 U+1015,MYANMAR LETTER MON E | MYANMAR LETTER PA
ဘလ,11,U+1018 U+101C,MYANMAR LETTER BHA | MYANMAR LETTER LA
မါ,11,U+1019 U+102B,MYANMAR LETTER MA | MYANMAR VOWEL SIGN TALL AA
၉ဟ,11,U+1049 U+101F,MYANMAR DIGIT NINE | MYANMAR LETTER HA
ၚၚ,11,U+105A U+105A,MYANMAR LETTER MON NGA | MYANMAR LETTER MON NGA
ါၝ,11,U+102B U+105D,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER MON BBE
ဿဂ,11,U+103F U+1002,MYANMAR LETTER GREAT SA | MYANMAR LETTER GA
ွစ,11,U+103D U+1005,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER CA
၆ဠ,11,U+1046 U+1020,MYANMAR DIGIT SIX | MYANMAR LETTER LLA
နျ,11,U+1014 U+103B,MYANMAR LETTER NA | MYANMAR CONSONANT SIGN MEDIAL YA
၆ဃ,11,U+1046 U+1003,MYANMAR DIGIT SIX | MYANMAR LETTER GHA
ျဘ,11,U+103B U+1018,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER BHA
ဏဏ,11,U+100F U+100F,MYANMAR LETTER NNA | MYANMAR LETTER NNA
စ၁,11,U+1005 U+1041,MYANMAR LETTER CA | MYANMAR DIGIT ONE
သဿ,11,U+101E U+103F,MYANMAR LETTER SA | MYANMAR LETTER GREAT SA
ဘသ,11,U+1018 U+101E,MYANMAR LETTER BHA | MYANMAR LETTER SA
ွွ,11,U+103D U+103D,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR CONSONANT SIGN MEDIAL WA
်ိ,11,U+103A U+102D,MYANMAR SIGN ASAT | MYANMAR VOWEL SIGN I
ၞဖ,11,U+105E U+1016,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR LETTER PHA
ဝီ,11,U+101D U+102E,MYANMAR LETTER WA | MYANMAR VOWEL SIGN II
ံံ,11,U+1036 U+1036,MYANMAR SIGN ANUSVARA | MYANMAR SIGN ANUSVARA
၀ဆ,11,U+1040 U+1006,MYANMAR DIGIT ZERO | MYANMAR LETTER CHA
ဍထ,11,U+100D U+1011,MYANMAR LETTER DDA | MYANMAR LETTER THA
ဍ၊,11,U+100D U+104A,MYANMAR LETTER DDA | MYANMAR SIGN LITTLE SECTION
ၝဇ,11,U+105D U+1007,MYANMAR LETTER MON BBE | MYANMAR LETTER JA
၅ၜ,11,U+1045 U+105C,MYANMAR DIGIT FIVE | MYANMAR LETTER MON BBA
တ႘,11,U+1010 U+1098,MYANMAR LETTER TA | MYANMAR SHAN DIGIT EIGHT
ဏၚ,11,U+100F U+105A,MYANMAR LETTER NNA | MYANMAR LETTER MON NGA
ၐာ,11,U+1050 U+102C,MYANMAR LETTER SHA | MYANMAR VOWEL SIGN AA
ၠဣ,10,U+1060 U+1023,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER I
၊်,10,U+104A U+103A,MYANMAR SIGN LITTLE SECTION | MYANMAR SIGN ASAT
ဥယ,10,U+1025 U+101A,MYANMAR LETTER U | MYANMAR LETTER YA
က၄,10,U+1000 U+1044,MYANMAR LETTER KA | MYANMAR DIGIT FOUR
ဌဍ,10,U+100C U+100D,MYANMAR LETTER TTHA | MYANMAR LETTER DDA
ဝၜ,10,U+101D U+105C,MYANMAR LETTER WA | MYANMAR LETTER MON BBA
ဂဏ,10,U+1002 U+100F,MYANMAR LETTER GA | MYANMAR LETTER NNA
ီၚ,10,U+102E U+105A,MYANMAR VOWEL SIGN II | MYANMAR LETTER MON NGA
ဗဲ,10,U+1017 U+1032,MYANMAR LETTER BA | MYANMAR VOWEL SIGN AI
ဟဓ,10,U+101F U+1013,MYANMAR LETTER HA | MYANMAR LETTER DHA
တ၂,10,U+1010 U+1042,MYANMAR LETTER TA | MYANMAR DIGIT TWO
၁ဆ,10,U+1041 U+1006,MYANMAR DIGIT ONE | MYANMAR LETTER CHA
က၃,10,U+1000 U+1043,MYANMAR LETTER KA | MYANMAR DIGIT THREE
ဒ၁,10,U+1012 U+1041,MYANMAR LETTER DA | MYANMAR DIGIT ONE
ၚဆ,10,U+105A U+1006,MYANMAR LETTER MON NGA | MYANMAR LETTER CHA
။ဏ,10,U+104B U+100F,MYANMAR SIGN SECTION | MYANMAR LETTER NNA
ဌ၃,10,U+100C U+1043,MYANMAR LETTER TTHA | MYANMAR DIGIT THREE
ျၜ,10,U+103B U+105C,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER MON BBA
ဴ၆,10,U+1034 U+1046,MYANMAR VOWEL SIGN MON O | MYANMAR DIGIT SIX
၁ဌ,10,U+1041 U+100C,MYANMAR DIGIT ONE | MYANMAR LETTER TTHA
၅ယ,10,U+1045 U+101A,MYANMAR DIGIT FIVE | MYANMAR LETTER YA
၇ခ,10,U+1047 U+1001,MYANMAR DIGIT SEVEN | MYANMAR LETTER KHA
ဴ၇,10,U+1034 U+1047,MYANMAR VOWEL SIGN MON O | MYANMAR DIGIT SEVEN
ဿပ,10,U+103F U+1015,MYANMAR LETTER GREAT SA | MYANMAR LETTER PA
ဣၝ,10,U+1023 U+105D,MYANMAR LETTER I | MYANMAR LETTER MON BBE
ၟဗ,10,U+105F U+1017,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR LETTER BA
ဠ၊,10,U+1020 U+104A,MYANMAR LETTER LLA | MYANMAR SIGN LITTLE SECTION
ှဘ,10,U+103E U+1018,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER BHA
႔အ,10,U+1094 U+1021,MYANMAR SHAN DIGIT FOUR | MYANMAR LETTER A
ဲိ,10,U+1032 U+102D,MYANMAR VOWEL SIGN AI | MYANMAR VOWEL SIGN I
ယယ,10,U+101A U+101A,MYANMAR LETTER YA | MYANMAR LETTER YA
ဌည,10,U+100C U+100A,MYANMAR LETTER TTHA | MYANMAR LETTER NNYA
၈ဠ,10,U+1048 U+1020,MYANMAR DIGIT EIGHT | MYANMAR LETTER LLA
ှး,10,U+103E U+1038,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR SIGN VISARGA
ဣဇ,10,U+1023 U+1007,MYANMAR LETTER I | MYANMAR LETTER JA
ႜိ,10,U+109C U+102D,MYANMAR VOWEL SIGN AITON A | MYANMAR VOWEL SIGN I
ိ၉,10,U+102D U+1049,MYANMAR VOWEL SIGN I | MYANMAR DIGIT NINE
ဘရ,10,U+1018 U+101B,MYANMAR LETTER BHA | MYANMAR LETTER RA
ွ၊,10,U+103D U+104A,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR SIGN LITTLE SECTION
႔သ,10,U+1094 U+101E,MYANMAR SHAN DIGIT FOUR | MYANMAR LETTER SA
ီဨ,10,U+102E U+1028,MYANMAR VOWEL SIGN II | MYANMAR LETTER MON E
ာၛ,10,U+102C U+105B,MYANMAR VOWEL SIGN AA | MYANMAR LETTER MON JHA
၀ၚ,10,U+1040 U+105A,MYANMAR DIGIT ZERO | MYANMAR LETTER MON NGA
ဗဍ,10,U+1017 U+100D,MYANMAR LETTER BA | MYANMAR LETTER DDA
ႏြ,10,U+108F U+103C,MYANMAR SIGN RUMAI PALAUNG TONE-5 | MYANMAR CONSONANT SIGN MEDIAL RA
ႝက,10,U+109D U+1000,MYANMAR VOWEL SIGN AITON AI | MYANMAR LETTER KA
ိ႘,10,U+102D U+1098,MYANMAR VOWEL SIGN I | MYANMAR SHAN DIGIT EIGHT
႘အ,10,U+1098 U+1021,MYANMAR SHAN DIGIT EIGHT | MYANMAR LETTER A
စဘ,9,U+1005 U+1018,MYANMAR LETTER CA | MYANMAR LETTER BHA
ဇဓ,9,U+1007 U+1013,MYANMAR LETTER JA | MYANMAR LETTER DHA
၈း,9,U+1048 U+1038,MYANMAR DIGIT EIGHT | MYANMAR SIGN VISARGA
ွခ,9,U+103D U+1001,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER KHA
ြဌ,9,U+103C U+100C,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER TTHA
ဏ၊,9,U+100F U+104A,MYANMAR LETTER NNA | MYANMAR SIGN LITTLE SECTION
ရ၉,9,U+101B U+1049,MYANMAR LETTER RA | MYANMAR DIGIT NINE
ဴၚ,9,U+1034 U+105A,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER MON NGA
့း,9,U+1037 U+1038,MYANMAR SIGN DOT BELOW | MYANMAR SIGN VISARGA
၂ဨ,9,U+1042 U+1028,MYANMAR DIGIT TWO | MYANMAR LETTER MON E
အွ,9,U+1021 U+103D,MYANMAR LETTER A | MYANMAR CONSONANT SIGN MEDIAL WA
ၝည,9,U+105D U+100A,MYANMAR LETTER MON BBE | MYANMAR LETTER NNYA
ဂည,9,U+1002 U+100A,MYANMAR LETTER GA | MYANMAR LETTER NNYA
ိှ,9,U+102D U+103E,MYANMAR VOWEL SIGN I | MYANMAR CONSONANT SIGN MEDIAL HA
တ၁,9,U+1010 U+1041,MYANMAR LETTER TA | MYANMAR DIGIT ONE
ဃပ,9,U+1003 U+1015,MYANMAR LETTER GHA | MYANMAR LETTER PA
ဘန,9,U+1018 U+1014,MYANMAR LETTER BHA | MYANMAR LETTER NA
ဃိ,9,U+1003 U+102D,MYANMAR LETTER GHA | MYANMAR VOWEL SIGN I
ဠု,9,U+1020 U+102F,MYANMAR LETTER LLA | MYANMAR VOWEL SIGN U
ဌဌ,9,U+100C U+100C,MYANMAR LETTER TTHA | MYANMAR LETTER TTHA
၃ၝ,9,U+1043 U+105D,MYANMAR DIGIT THREE | MYANMAR LETTER MON BBE
း၀,9,U+1038 U+1040,MYANMAR SIGN VISARGA | MYANMAR DIGIT ZERO
ဃ၊,9,U+1003 U+104A,MYANMAR LETTER GHA | MYANMAR SIGN LITTLE SECTION
၃ဆ,9,U+1043 U+1006,MYANMAR DIGIT THREE | MYANMAR LETTER CHA
၅ဌ,9,U+1045 U+100C,MYANMAR DIGIT FIVE | MYANMAR LETTER TTHA
ၞဍ,9,U+105E U+100D,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR LETTER DDA
ႊာ,9,U+108A U+102C,MYANMAR SIGN SHAN TONE-6 | MYANMAR VOWEL SIGN AA
ဠဟ,9,U+1020 U+101F,MYANMAR LETTER LLA | MYANMAR LETTER HA
ဇစ,9,U+1007 U+1005,MYANMAR LETTER JA | MYANMAR LETTER CA
ူဨ,9,U+1030 U+1028,MYANMAR VOWEL SIGN UU | MYANMAR LETTER MON E
၁ၝ,9,U+1041 U+105D,MYANMAR DIGIT ONE | MYANMAR LETTER MON BBE
လၜ,9,U+101C U+105C,MYANMAR LETTER LA | MYANMAR LETTER MON BBA
ဟှ,9,U+101F U+103E,MYANMAR LETTER HA | MYANMAR CONSONANT SIGN MEDIAL HA
ဃယ,9,U+1003 U+101A,MYANMAR LETTER GHA | MYANMAR LETTER YA
ဌဏ,9,U+100C U+100F,MYANMAR LETTER TTHA | MYANMAR LETTER NNA
လ၅,9,U+101C U+1045,MYANMAR LETTER LA | MYANMAR DIGIT FIVE
ေှ,9,U+1031 U+103E,MYANMAR VOWEL SIGN E | MYANMAR CONSONANT SIGN MEDIAL HA
ဖ၊,9,U+1016 U+104A,MYANMAR LETTER PHA | MYANMAR SIGN LITTLE SECTION
ကႜ,9,U+1000 U+109C,MYANMAR LETTER KA | MYANMAR VOWEL SIGN AITON A
ၟဏ,9,U+105F U+100F,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR LETTER NNA
ဆ၁,9,U+1006 U+1041,MYANMAR LETTER CHA | MYANMAR DIGIT ONE
နဌ,9,U+1014 U+100C,MYANMAR LETTER NA | MYANMAR LETTER TTHA
၈ဖ,9,U+1048 U+1016,MYANMAR DIGIT EIGHT | MYANMAR LETTER PHA
ဃသ,9,U+1003 U+101E,MYANMAR LETTER GHA | MYANMAR LETTER SA
ြခ,9,U+103C U+1001,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER KHA
ႅဠ,9,U+1085 U+1020,MYANMAR VOWEL SIGN SHAN E ABOVE | MYANMAR LETTER LLA
ၥိ,9,U+1065 U+102D,MYANMAR LETTER WESTERN PWO KAREN THA | MYANMAR VOWEL SIGN I
႘မ,9,U+1098 U+1019,MYANMAR SHAN DIGIT EIGHT | MYANMAR LETTER MA
ၛိ,9,U+105B U+102D,MYANMAR LETTER MON JHA | MYANMAR VOWEL SIGN I
ဓ႐,9,U+1013 U+1090,MYANMAR LETTER DHA | MYANMAR SHAN DIGIT ZERO
ႏၢ,9,U+108F U+1062,MYANMAR SIGN RUMAI PALAUNG TONE-5 | MYANMAR VOWEL SIGN SGAW KAREN EU
ကၐ,9,U+1000 U+1050,MYANMAR LETTER KA | MYANMAR LETTER SHA
ယဓ,8,U+101A U+1013,MYANMAR LETTER YA | MYANMAR LETTER DHA
ဳိ,8,U+1033 U+102D,MYANMAR VOWEL SIGN MON II | MYANMAR VOWEL SIGN I
ဏထ,8,U+100F U+1011,MYANMAR LETTER NNA | MYANMAR LETTER THA
၉ည,8,U+1049 U+100A,MYANMAR DIGIT NINE | MYANMAR LETTER NNYA
ၜ့,8,U+105C U+1037,MYANMAR LETTER MON BBA | MYANMAR SIGN DOT BELOW
ပ၆,8,U+1015 U+1046,MYANMAR LETTER PA | MYANMAR DIGIT SIX
ဂဍ,8,U+1002 U+100D,MYANMAR LETTER GA | MYANMAR LETTER DDA
ဏန,8,U+100F U+1014,MYANMAR LETTER NNA | MYANMAR LETTER NA
ဃဗ,8,U+1003 U+1017,MYANMAR LETTER GHA | MYANMAR LETTER BA
ဂဠ,8,U+1002 U+1020,MYANMAR LETTER GA | MYANMAR LETTER LLA
်ီ,8,U+103A U+102E,MYANMAR SIGN ASAT | MYANMAR VOWEL SIGN II
ထန,8,U+1011 U+1014,MYANMAR LETTER THA | MYANMAR LETTER NA
ဣဳ,8,U+1023 U+1033,MYANMAR LETTER I | MYANMAR VOWEL SIGN MON II
ကႅ,8,U+1000 U+1085,MYANMAR LETTER KA | MYANMAR VOWEL SIGN SHAN E ABOVE
တဓ,8,U+1010 U+1013,MYANMAR LETTER TA | MYANMAR LETTER DHA
မ၉,8,U+1019 U+1049,MYANMAR LETTER MA | MYANMAR DIGIT NINE
ဆ၊,8,U+1006 U+104A,MYANMAR LETTER CHA | MYANMAR SIGN LITTLE SECTION
၁ၜ,8,U+1041 U+105C,MYANMAR DIGIT ONE | MYANMAR LETTER MON BBA
ၚ၁,8,U+105A U+1041,MYANMAR LETTER MON NGA | MYANMAR DIGIT ONE
ထည,8,U+1011 U+100A,MYANMAR LETTER THA | MYANMAR LETTER NNYA
ဖပ,8,U+1016 U+1015,MYANMAR LETTER PHA | MYANMAR LETTER PA
၄ဌ,8,U+1044 U+100C,MYANMAR DIGIT FOUR | MYANMAR LETTER TTHA
ံဦ,8,U+1036 U+1026,MYANMAR SIGN ANUSVARA | MYANMAR LETTER UU
န၃,8,U+1014 U+1043,MYANMAR LETTER NA | MYANMAR DIGIT THREE
ဏဓ,8,U+100F U+1013,MYANMAR LETTER NNA | MYANMAR LETTER DHA
၆ဌ,8,U+1046 U+100C,MYANMAR DIGIT SIX | MYANMAR LETTER TTHA
မၟ,8,U+1019 U+105F,MYANMAR LETTER MA | MYANMAR CONSONANT SIGN MON MEDIAL MA
ဆ၂,8,U+1006 U+1042,MYANMAR LETTER CHA | MYANMAR DIGIT TWO
ဂဲ,8,U+1002 U+1032,MYANMAR LETTER GA | MYANMAR VOWEL SIGN AI
ွဘ,8,U+103D U+1018,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER BHA
ဿဒ,8,U+103F U+1012,MYANMAR LETTER GREAT SA | MYANMAR LETTER DA
ဠရ,8,U+1020 U+101B,MYANMAR LETTER LLA | MYANMAR LETTER RA
နၞ,8,U+1014 U+105E,MYANMAR LETTER NA | MYANMAR CONSONANT SIGN MON MEDIAL NA
၉ၝ,8,U+1049 U+105D,MYANMAR DIGIT NINE | MYANMAR LETTER MON BBE
ာှ,8,U+102C U+103E,MYANMAR VOWEL SIGN AA | MYANMAR CONSONANT SIGN MEDIAL HA
ှၜ,8,U+103E U+105C,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER MON BBA
ည႘,8,U+100A U+1098,MYANMAR LETTER NNYA | MYANMAR SHAN DIGIT EIGHT
၃ဌ,8,U+1043 U+100C,MYANMAR DIGIT THREE | MYANMAR LETTER TTHA
ၝလ,8,U+105D U+101C,MYANMAR LETTER MON BBE | MYANMAR LETTER LA
ီ်,8,U+102E U+103A,MYANMAR VOWEL SIGN II | MYANMAR SIGN ASAT
မ့,8,U+1019 U+1037,MYANMAR LETTER MA | MYANMAR SIGN DOT BELOW
ဠဆ,8,U+1020 U+1006,MYANMAR LETTER LLA | MYANMAR LETTER CHA
ႊဖ,8,U+108A U+1016,MYANMAR SIGN SHAN TONE-6 | MYANMAR LETTER PHA
ဍဆ,8,U+100D U+1006,MYANMAR LETTER DDA | MYANMAR LETTER CHA
႕ဆ,8,U+1095 U+1006,MYANMAR SHAN DIGIT FIVE | MYANMAR LETTER CHA
်၏,8,U+103A U+104F,MYANMAR SIGN ASAT | MYANMAR SYMBOL GENITIVE
ဣမ,8,U+1023 U+1019,MYANMAR LETTER I | MYANMAR LETTER MA
ါဣ,8,U+102B U+1023,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER I
ဘး,8,U+1018 U+1038,MYANMAR LETTER BHA | MYANMAR SIGN VISARGA
္ဝ,8,U+1039 U+101D,MYANMAR SIGN VIRAMA | MYANMAR LETTER WA
ဳေ,8,U+1033 U+1031,MYANMAR VOWEL SIGN MON II | MYANMAR VOWEL SIGN E
ဧည,8,U+1027 U+100A,MYANMAR LETTER E | MYANMAR LETTER NNYA
လဿ,8,U+101C U+103F,MYANMAR LETTER LA | MYANMAR LETTER GREAT SA
ခႅ,8,U+1001 U+1085,MYANMAR LETTER KHA | MYANMAR VOWEL SIGN SHAN E ABOVE
းေ,8,U+1038 U+1031,MYANMAR SIGN VISARGA | MYANMAR VOWEL SIGN E
ၲာ,8,U+1072 U+102C,MYANMAR VOWEL SIGN KAYAH OE | MYANMAR VOWEL SIGN AA
ီေ,8,U+102E U+1031,MYANMAR VOWEL SIGN II | MYANMAR VOWEL SIGN E
ႝရ,8,U+109D U+101B,MYANMAR VOWEL SIGN AITON AI | MYANMAR LETTER RA
ႝပ,8,U+109D U+1015,MYANMAR VOWEL SIGN AITON AI | MYANMAR LETTER PA
ကဿ,8,U+1000 U+103F,MYANMAR LETTER KA | MYANMAR LETTER GREAT SA
ဳဲ,8,U+1033 U+1032,MYANMAR VOWEL SIGN MON II | MYANMAR VOWEL SIGN AI
႘တ,8,U+1098 U+1010,MYANMAR SHAN DIGIT EIGHT | MYANMAR LETTER TA
်ၐ,8,U+103A U+1050,MYANMAR SIGN ASAT | MYANMAR LETTER SHA
ဠထ,7,U+1020 U+1011,MYANMAR LETTER LLA | MYANMAR LETTER THA
ဣဓ,7,U+1023 U+1013,MYANMAR LETTER I | MYANMAR LETTER DHA
ွဇ,7,U+103D U+1007,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER JA
ဗ၊,7,U+1017 U+104A,MYANMAR LETTER BA | MYANMAR SIGN LITTLE SECTION
ႊသ,7,U+108A U+101E,MYANMAR SIGN SHAN TONE-6 | MYANMAR LETTER SA
ဗဓ,7,U+1017 U+1013,MYANMAR LETTER BA | MYANMAR LETTER DHA
ူဉ,7,U+1030 U+1009,MYANMAR VOWEL SIGN UU | MYANMAR LETTER NYA
ဠံ,7,U+1020 U+1036,MYANMAR LETTER LLA | MYANMAR SIGN ANUSVARA
နဃ,7,U+1014 U+1003,MYANMAR LETTER NA | MYANMAR LETTER GHA
ၚၜ,7,U+105A U+105C,MYANMAR LETTER MON NGA | MYANMAR LETTER MON BBA
ေေ,7,U+1031 U+1031,MYANMAR VOWEL SIGN E | MYANMAR VOWEL SIGN E
ိံ,7,U+102D U+1036,MYANMAR VOWEL SIGN I | MYANMAR SIGN ANUSVARA
ြှ,7,U+103C U+103E,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR CONSONANT SIGN MEDIAL HA
ႅာ,7,U+1085 U+102C,MYANMAR VOWEL SIGN SHAN E ABOVE | MYANMAR VOWEL SIGN AA
။၊,7,U+104B U+104A,MYANMAR SIGN SECTION | MYANMAR SIGN LITTLE SECTION
ၠ၁,7,U+1060 U+1041,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR DIGIT ONE
၁ထ,7,U+1041 U+1011,MYANMAR DIGIT ONE | MYANMAR LETTER THA
ဳဳ,7,U+1033 U+1033,MYANMAR VOWEL SIGN MON II | MYANMAR VOWEL SIGN MON II
၄း,7,U+1044 U+1038,MYANMAR DIGIT FOUR | MYANMAR SIGN VISARGA
ၚစ,7,U+105A U+1005,MYANMAR LETTER MON NGA | MYANMAR LETTER CA
ဇဆ,7,U+1007 U+1006,MYANMAR LETTER JA | MYANMAR LETTER CHA
၀်,7,U+1040 U+103A,MYANMAR DIGIT ZERO | MYANMAR SIGN ASAT
ဂဆ,7,U+1002 U+1006,MYANMAR LETTER GA | MYANMAR LETTER CHA
ီိ,7,U+102E U+102D,MYANMAR VOWEL SIGN II | MYANMAR VOWEL SIGN I
ာဿ,7,U+102C U+103F,MYANMAR VOWEL SIGN AA | MYANMAR LETTER GREAT SA
ှှ,7,U+103E U+103E,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR CONSONANT SIGN MEDIAL HA
ၝရ,7,U+105D U+101B,MYANMAR LETTER MON BBE | MYANMAR LETTER RA
