bigram,count,codepoints,unicode_names
မဓ,2,U+1019 U+1013,MYANMAR LETTER MA | MYANMAR LETTER DHA
ဂန,2,U+1002 U+1014,MYANMAR LETTER GA | MYANMAR LETTER NA
သဃ,2,U+101E U+1003,MYANMAR LETTER SA | MYANMAR LETTER GHA
၈စ,2,U+1048 U+1005,MYANMAR DIGIT EIGHT | MYANMAR LETTER CA
ုါ,2,U+102F U+102B,MYANMAR VOWEL SIGN U | MYANMAR VOWEL SIGN TALL AA
ံ်,2,U+1036 U+103A,MYANMAR SIGN ANUSVARA | MYANMAR SIGN ASAT
ဃသ,2,U+1003 U+101E,MYANMAR LETTER GHA | MYANMAR LETTER SA
၈အ,2,U+1048 U+1021,MYANMAR DIGIT EIGHT | MYANMAR LETTER A
၆စ,2,U+1046 U+1005,MYANMAR DIGIT SIX | MYANMAR LETTER CA
ညမ,2,U+100A U+1019,MYANMAR LETTER NNYA | MYANMAR LETTER MA
ဟူ,2,U+101F U+1030,MYANMAR LETTER HA | MYANMAR VOWEL SIGN UU
၀ဒ,2,U+1040 U+1012,MYANMAR DIGIT ZERO | MYANMAR LETTER DA
၉၊,2,U+1049 U+104A,MYANMAR DIGIT NINE | MYANMAR SIGN LITTLE SECTION
၃န,2,U+1043 U+1014,MYANMAR DIGIT THREE | MYANMAR LETTER NA
ိဖ,2,U+102D U+1016,MYANMAR VOWEL SIGN I | MYANMAR LETTER PHA
ဲဨ,2,U+1032 U+1028,MYANMAR VOWEL SIGN AI | MYANMAR LETTER MON E
ထၜ,2,U+1011 U+105C,MYANMAR LETTER THA | MYANMAR LETTER MON BBA
၅န,2,U+1045 U+1014,MYANMAR DIGIT FIVE | MYANMAR LETTER NA
၇န,2,U+1047 U+1014,MYANMAR DIGIT SEVEN | MYANMAR LETTER NA
ါ၂,2,U+102B U+1042,MYANMAR VOWEL SIGN TALL AA | MYANMAR DIGIT TWO
၄န,2,U+1044 U+1014,MYANMAR DIGIT FOUR | MYANMAR LETTER NA
ညတ,2,U+100A U+1010,MYANMAR LETTER NNYA | MYANMAR LETTER TA
ီး,2,U+102E U+1038,MYANMAR VOWEL SIGN II | MYANMAR SIGN VISARGA
တစ,2,U+1010 U+1005,MYANMAR LETTER TA | MYANMAR LETTER CA
ဗအ,2,U+1017 U+1021,MYANMAR LETTER BA | MYANMAR LETTER A
၄ဏ,2,U+1044 U+100F,MYANMAR DIGIT FOUR | MYANMAR LETTER NNA
ၠဗ,2,U+1060 U+1017,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER BA
၂ဖ,2,U+1042 U+1016,MYANMAR DIGIT TWO | MYANMAR LETTER PHA
၂သ,2,U+1042 U+101E,MYANMAR DIGIT TWO | MYANMAR LETTER SA
ကစ,2,U+1000 U+1005,MYANMAR LETTER KA | MYANMAR LETTER CA
ဩန,2,U+1029 U+1014,MYANMAR LETTER O | MYANMAR LETTER NA
ဖွ,2,U+1016 U+103D,MYANMAR LETTER PHA | MYANMAR CONSONANT SIGN MEDIAL WA
၉တ,2,U+1049 U+1010,MYANMAR DIGIT NINE | MYANMAR LETTER TA
း၇,2,U+1038 U+1047,MYANMAR SIGN VISARGA | MYANMAR DIGIT SEVEN
ဟၚ,2,U+101F U+105A,MYANMAR LETTER HA | MYANMAR LETTER MON NGA
၄၆,2,U+1044 U+1046,MYANMAR DIGIT FOUR | MYANMAR DIGIT SIX
ဖံ,2,U+1016 U+1036,MYANMAR LETTER PHA | MYANMAR SIGN ANUSVARA
ကဌ,2,U+1000 U+100C,MYANMAR LETTER KA | MYANMAR LETTER TTHA
ဳဆ,2,U+1033 U+1006,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER CHA
ဠက,2,U+1020 U+1000,MYANMAR LETTER LLA | MYANMAR LETTER KA
ဇး,2,U+1007 U+1038,MYANMAR LETTER JA | MYANMAR SIGN VISARGA
ၜဴ,2,U+105C U+1034,MYANMAR LETTER MON BBA | MYANMAR VOWEL SIGN MON O
ခၠ,2,U+1001 U+1060,MYANMAR LETTER KHA | MYANMAR CONSONANT SIGN MON MEDIAL LA
ါဘ,2,U+102B U+1018,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER BHA
ွအ,2,U+103D U+1021,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER A
ဒသ,2,U+1012 U+101E,MYANMAR LETTER DA | MYANMAR LETTER SA
ဇသ,2,U+1007 U+101E,MYANMAR LETTER JA | MYANMAR LETTER SA
ယၚ,2,U+101A U+105A,MYANMAR LETTER YA | MYANMAR LETTER MON NGA
တဍ,2,U+1010 U+100D,MYANMAR LETTER TA | MYANMAR LETTER DDA
ဇဟ,2,U+1007 U+101F,MYANMAR LETTER JA | MYANMAR LETTER HA
ဏု,2,U+100F U+102F,MYANMAR LETTER NNA | MYANMAR VOWEL SIGN U
ဳဘ,2,U+1033 U+1018,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER BHA
ၟက,2,U+105F U+1000,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR LETTER KA
ျှ,2,U+103B U+103E,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR CONSONANT SIGN MEDIAL HA
ှ၊,2,U+103E U+104A,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR SIGN LITTLE SECTION
သဴ,2,U+101E U+1034,MYANMAR LETTER SA | MYANMAR VOWEL SIGN MON O
ဃဂ,2,U+1003 U+1002,MYANMAR LETTER GHA | MYANMAR LETTER GA
ခဂ,2,U+1001 U+1002,MYANMAR LETTER KHA | MYANMAR LETTER GA
ခခ,2,U+1001 U+1001,MYANMAR LETTER KHA | MYANMAR LETTER KHA
ဟ။,2,U+101F U+104B,MYANMAR LETTER HA | MYANMAR SIGN SECTION
ၚလ,2,U+105A U+101C,MYANMAR LETTER MON NGA | MYANMAR LETTER LA
ဣက,2,U+1023 U+1000,MYANMAR LETTER I | MYANMAR LETTER KA
ဏန,2,U+100F U+1014,MYANMAR LETTER NNA | MYANMAR LETTER NA
ည၊,2,U+100A U+104A,MYANMAR LETTER NNYA | MYANMAR SIGN LITTLE SECTION
၊ဏ,2,U+104A U+100F,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER NNA
၊ဠ,2,U+104A U+1020,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER LLA
ဠ၊,2,U+1020 U+104A,MYANMAR LETTER LLA | MYANMAR SIGN LITTLE SECTION
ဟ၊,2,U+101F U+104A,MYANMAR LETTER HA | MYANMAR SIGN LITTLE SECTION
အ။,2,U+1021 U+104B,MYANMAR LETTER A | MYANMAR SIGN SECTION
ယယ,2,U+101A U+101A,MYANMAR LETTER YA | MYANMAR LETTER YA
ဝဥ,2,U+101D U+1025,MYANMAR LETTER WA | MYANMAR LETTER U
ယီ,2,U+101A U+102E,MYANMAR LETTER YA | MYANMAR VOWEL SIGN II
ဣဝ,2,U+1023 U+101D,MYANMAR LETTER I | MYANMAR LETTER WA
။၊,2,U+104B U+104A,MYANMAR SIGN SECTION | MYANMAR SIGN LITTLE SECTION
ဇ၊,2,U+1007 U+104A,MYANMAR LETTER JA | MYANMAR SIGN LITTLE SECTION
ဒ၊,2,U+1012 U+104A,MYANMAR LETTER DA | MYANMAR SIGN LITTLE SECTION
လ၊,2,U+101C U+104A,MYANMAR LETTER LA | MYANMAR SIGN LITTLE SECTION
ၝ။,2,U+105D U+104B,MYANMAR LETTER MON BBE | MYANMAR SIGN SECTION
ဂၟ,2,U+1002 U+105F,MYANMAR LETTER GA | MYANMAR CONSONANT SIGN MON MEDIAL MA
ဇဇ,2,U+1007 U+1007,MYANMAR LETTER JA | MYANMAR LETTER JA
ၞီ,2,U+105E U+102E,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR VOWEL SIGN II
ဍ၊,2,U+100D U+104A,MYANMAR LETTER DDA | MYANMAR SIGN LITTLE SECTION
ၜပ,2,U+105C U+1015,MYANMAR LETTER MON BBA | MYANMAR LETTER PA
းိ,2,U+1038 U+102D,MYANMAR SIGN VISARGA | MYANMAR VOWEL SIGN I
ဣဟ,2,U+1023 U+101F,MYANMAR LETTER I | MYANMAR LETTER HA
ဥဍ,2,U+1025 U+100D,MYANMAR LETTER U | MYANMAR LETTER DDA
ဖဗ,2,U+1016 U+1017,MYANMAR LETTER PHA | MYANMAR LETTER BA
ဗ။,2,U+1017 U+104B,MYANMAR LETTER BA | MYANMAR SIGN SECTION
ပ။,2,U+1015 U+104B,MYANMAR LETTER PA | MYANMAR SIGN SECTION
ဖဟ,2,U+1016 U+101F,MYANMAR LETTER PHA | MYANMAR LETTER HA
နဖ,2,U+1014 U+1016,MYANMAR LETTER NA | MYANMAR LETTER PHA
ၞရ,2,U+105E U+101B,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR LETTER RA
ှသ,2,U+103E U+101E,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER SA
ညဝ,2,U+100A U+101D,MYANMAR LETTER NNYA | MYANMAR LETTER WA
၃ပ,2,U+1043 U+1015,MYANMAR DIGIT THREE | MYANMAR LETTER PA
ဴဝ,2,U+1034 U+101D,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER WA
လ။,2,U+101C U+104B,MYANMAR LETTER LA | MYANMAR SIGN SECTION
ည။,2,U+100A U+104B,MYANMAR LETTER NNYA | MYANMAR SIGN SECTION
အှ,2,U+1021 U+103E,MYANMAR LETTER A | MYANMAR CONSONANT SIGN MEDIAL HA
ဝ။,2,U+101D U+104B,MYANMAR LETTER WA | MYANMAR SIGN SECTION
၊၆,2,U+104A U+1046,MYANMAR SIGN LITTLE SECTION | MYANMAR DIGIT SIX
ၟၚ,2,U+105F U+105A,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR LETTER MON NGA
ၜံ,2,U+105C U+1036,MYANMAR LETTER MON BBA | MYANMAR SIGN ANUSVARA
ဌဳ,2,U+100C U+1033,MYANMAR LETTER TTHA | MYANMAR VOWEL SIGN MON II
ျစ,2,U+103B U+1005,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER CA
၄ပ,2,U+1044 U+1015,MYANMAR DIGIT FOUR | MYANMAR LETTER PA
ိဋ,2,U+102D U+100B,MYANMAR VOWEL SIGN I | MYANMAR LETTER TTA
ဋက,2,U+100B U+1000,MYANMAR LETTER TTA | MYANMAR LETTER KA
ါ၅,2,U+102B U+1045,MYANMAR VOWEL SIGN TALL AA | MYANMAR DIGIT FIVE
၉၁,2,U+1049 U+1041,MYANMAR DIGIT NINE | MYANMAR DIGIT ONE
ၞပ,2,U+105E U+1015,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR LETTER PA
၆ၝ,2,U+1046 U+105D,MYANMAR DIGIT SIX | MYANMAR LETTER MON BBE
၅ၝ,2,U+1045 U+105D,MYANMAR DIGIT FIVE | MYANMAR LETTER MON BBE
၁ၝ,2,U+1041 U+105D,MYANMAR DIGIT ONE | MYANMAR LETTER MON BBE
ၑ္,2,U+1051 U+1039,MYANMAR LETTER SSA | MYANMAR SIGN VIRAMA
ရဋ,2,U+101B U+100B,MYANMAR LETTER RA | MYANMAR LETTER TTA
ဳဨ,2,U+1033 U+1028,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER MON E
၇ပ,2,U+1047 U+1015,MYANMAR DIGIT SEVEN | MYANMAR LETTER PA
။၈,2,U+104B U+1048,MYANMAR SIGN SECTION | MYANMAR DIGIT EIGHT
ရ္,2,U+101B U+1039,MYANMAR LETTER RA | MYANMAR SIGN VIRAMA
ဃိ,2,U+1003 U+102D,MYANMAR LETTER GHA | MYANMAR VOWEL SIGN I
၆၄,2,U+1046 U+1044,MYANMAR DIGIT SIX | MYANMAR DIGIT FOUR
ဝသ,2,U+101D U+101E,MYANMAR LETTER WA | MYANMAR LETTER SA
ဝံ,2,U+101D U+1036,MYANMAR LETTER WA | MYANMAR SIGN ANUSVARA
ဳ၇,2,U+1033 U+1047,MYANMAR VOWEL SIGN MON II | MYANMAR DIGIT SEVEN
၀။,2,U+1040 U+104B,MYANMAR DIGIT ZERO | MYANMAR SIGN SECTION
ဖၚ,2,U+1016 U+105A,MYANMAR LETTER PHA | MYANMAR LETTER MON NGA
၇၉,2,U+1047 U+1049,MYANMAR DIGIT SEVEN | MYANMAR DIGIT NINE
၉သ,2,U+1049 U+101E,MYANMAR DIGIT NINE | MYANMAR LETTER SA
ဗဇ,2,U+1017 U+1007,MYANMAR LETTER BA | MYANMAR LETTER JA
ြဘ,2,U+103C U+1018,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER BHA
ဘရ,2,U+1018 U+101B,MYANMAR LETTER BHA | MYANMAR LETTER RA
ဏဒ,2,U+100F U+1012,MYANMAR LETTER NNA | MYANMAR LETTER DA
ဝမ,2,U+101D U+1019,MYANMAR LETTER WA | MYANMAR LETTER MA
၄၂,2,U+1044 U+1042,MYANMAR DIGIT FOUR | MYANMAR DIGIT TWO
ယခ,2,U+101A U+1001,MYANMAR LETTER YA | MYANMAR LETTER KHA
၅၉,2,U+1045 U+1049,MYANMAR DIGIT FIVE | MYANMAR DIGIT NINE
၆၆,2,U+1046 U+1046,MYANMAR DIGIT SIX | MYANMAR DIGIT SIX
၇၆,2,U+1047 U+1046,MYANMAR DIGIT SEVEN | MYANMAR DIGIT SIX
၆၇,2,U+1046 U+1047,MYANMAR DIGIT SIX | MYANMAR DIGIT SEVEN
ု၆,2,U+102F U+1046,MYANMAR VOWEL SIGN U | MYANMAR DIGIT SIX
၈၈,2,U+1048 U+1048,MYANMAR DIGIT EIGHT | MYANMAR DIGIT EIGHT
လၜ,2,U+101C U+105C,MYANMAR LETTER LA | MYANMAR LETTER MON BBA
ၞဗ,2,U+105E U+1017,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR LETTER BA
းး,1,U+1038 U+1038,MYANMAR SIGN VISARGA | MYANMAR SIGN VISARGA
ဗဉ,1,U+1017 U+1009,MYANMAR LETTER BA | MYANMAR LETTER NYA
က၁,1,U+1000 U+1041,MYANMAR LETTER KA | MYANMAR DIGIT ONE
ဆဆ,1,U+1006 U+1006,MYANMAR LETTER CHA | MYANMAR LETTER CHA
ရဖ,1,U+101B U+1016,MYANMAR LETTER RA | MYANMAR LETTER PHA
ဵူ,1,U+1035 U+1030,MYANMAR VOWEL SIGN E ABOVE | MYANMAR VOWEL SIGN UU
ျထ,1,U+103B U+1011,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER THA
ဘဴ,1,U+1018 U+1034,MYANMAR LETTER BHA | MYANMAR VOWEL SIGN MON O
ဴဓ,1,U+1034 U+1013,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER DHA
ဵဵ,1,U+1035 U+1035,MYANMAR VOWEL SIGN E ABOVE | MYANMAR VOWEL SIGN E ABOVE
က၂,1,U+1000 U+1042,MYANMAR LETTER KA | MYANMAR DIGIT TWO
၁ဏ,1,U+1041 U+100F,MYANMAR DIGIT ONE | MYANMAR LETTER NNA
ၚဇ,1,U+105A U+1007,MYANMAR LETTER MON NGA | MYANMAR LETTER JA
ၚမ,1,U+105A U+1019,MYANMAR LETTER MON NGA | MYANMAR LETTER MA
ဌန,1,U+100C U+1014,MYANMAR LETTER TTHA | MYANMAR LETTER NA
ၚက,1,U+105A U+1000,MYANMAR LETTER MON NGA | MYANMAR LETTER KA
ၠဘ,1,U+1060 U+1018,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER BHA
စဌ,1,U+1005 U+100C,MYANMAR LETTER CA | MYANMAR LETTER TTHA
ဟဆ,1,U+101F U+1006,MYANMAR LETTER HA | MYANMAR LETTER CHA
၉န,1,U+1049 U+1014,MYANMAR DIGIT NINE | MYANMAR LETTER NA
ၚန,1,U+105A U+1014,MYANMAR LETTER MON NGA | MYANMAR LETTER NA
ဲဥ,1,U+1032 U+1025,MYANMAR VOWEL SIGN AI | MYANMAR LETTER U
၊ဥ,1,U+104A U+1025,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER U
ၚည,1,U+105A U+100A,MYANMAR LETTER MON NGA | MYANMAR LETTER NNYA
ၞည,1,U+105E U+100A,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR LETTER NNYA
ဠလ,1,U+1020 U+101C,MYANMAR LETTER LLA | MYANMAR LETTER LA
ဌီ,1,U+100C U+102E,MYANMAR LETTER TTHA | MYANMAR VOWEL SIGN II
ဇတ,1,U+1007 U+1010,MYANMAR LETTER JA | MYANMAR LETTER TA
အအ,1,U+1021 U+1021,MYANMAR LETTER A | MYANMAR LETTER A
ဍထ,1,U+100D U+1011,MYANMAR LETTER DDA | MYANMAR LETTER THA
ြ၀,1,U+103C U+1040,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR DIGIT ZERO
ဇဒ,1,U+1007 U+1012,MYANMAR LETTER JA | MYANMAR LETTER DA
ဍဗ,1,U+100D U+1017,MYANMAR LETTER DDA | MYANMAR LETTER BA
ယရ,1,U+101A U+101B,MYANMAR LETTER YA | MYANMAR LETTER RA
ဇဥ,1,U+1007 U+1025,MYANMAR LETTER JA | MYANMAR LETTER U
နည,1,U+1014 U+100A,MYANMAR LETTER NA | MYANMAR LETTER NNYA
သဖ,1,U+101E U+1016,MYANMAR LETTER SA | MYANMAR LETTER PHA
ိ၆,1,U+102D U+1046,MYANMAR VOWEL SIGN I | MYANMAR DIGIT SIX
မ၃,1,U+1019 U+1043,MYANMAR LETTER MA | MYANMAR DIGIT THREE
ဍမ,1,U+100D U+1019,MYANMAR LETTER DDA | MYANMAR LETTER MA
ၟန,1,U+105F U+1014,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR LETTER NA
ယ၀,1,U+101A U+1040,MYANMAR LETTER YA | MYANMAR DIGIT ZERO
ဓး,1,U+1013 U+1038,MYANMAR LETTER DHA | MYANMAR SIGN VISARGA
၀ၚ,1,U+1040 U+105A,MYANMAR DIGIT ZERO | MYANMAR LETTER MON NGA
ဘ၀,1,U+1018 U+1040,MYANMAR LETTER BHA | MYANMAR DIGIT ZERO
၀ဍ,1,U+1040 U+100D,MYANMAR DIGIT ZERO | MYANMAR LETTER DDA
ံေ,1,U+1036 U+1031,MYANMAR SIGN ANUSVARA | MYANMAR VOWEL SIGN E
ံ၀,1,U+1036 U+1040,MYANMAR SIGN ANUSVARA | MYANMAR DIGIT ZERO
ိ၀,1,U+102D U+1040,MYANMAR VOWEL SIGN I | MYANMAR DIGIT ZERO
ၜူ,1,U+105C U+1030,MYANMAR LETTER MON BBA | MYANMAR VOWEL SIGN UU
ထ၀,1,U+1011 U+1040,MYANMAR LETTER THA | MYANMAR DIGIT ZERO
ု၄,1,U+102F U+1044,MYANMAR VOWEL SIGN U | MYANMAR DIGIT FOUR
ခူ,1,U+1001 U+1030,MYANMAR LETTER KHA | MYANMAR VOWEL SIGN UU
ှဍ,1,U+103E U+100D,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER DDA
ာဣ,1,U+102C U+1023,MYANMAR VOWEL SIGN AA | MYANMAR LETTER I
ှထ,1,U+103E U+1011,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER THA
််,1,U+103A U+103A,MYANMAR SIGN ASAT | MYANMAR SIGN ASAT
ိ၁,1,U+102D U+1041,MYANMAR VOWEL SIGN I | MYANMAR DIGIT ONE
ဝခ,1,U+101D U+1001,MYANMAR LETTER WA | MYANMAR LETTER KHA
ွည,1,U+103D U+100A,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER NNYA
ွဏ,1,U+103D U+100F,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER NNA
လဘ,1,U+101C U+1018,MYANMAR LETTER LA | MYANMAR LETTER BHA
ဒဿ,1,U+1012 U+103F,MYANMAR LETTER DA | MYANMAR LETTER GREAT SA
နဏ,1,U+1014 U+100F,MYANMAR LETTER NA | MYANMAR LETTER NNA
ေခ,1,U+1031 U+1001,MYANMAR VOWEL SIGN E | MYANMAR LETTER KHA
ှခ,1,U+103E U+1001,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER KHA
းၛ,1,U+1038 U+105B,MYANMAR SIGN VISARGA | MYANMAR LETTER MON JHA
ၛလ,1,U+105B U+101C,MYANMAR LETTER MON JHA | MYANMAR LETTER LA
ဗဓ,1,U+1017 U+1013,MYANMAR LETTER BA | MYANMAR LETTER DHA
ျအ,1,U+103B U+1021,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER A
ု၂,1,U+102F U+1042,MYANMAR VOWEL SIGN U | MYANMAR DIGIT TWO
ဗဍ,1,U+1017 U+100D,MYANMAR LETTER BA | MYANMAR LETTER DDA
ှစ,1,U+103E U+1005,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER CA
ဣလ,1,U+1023 U+101C,MYANMAR LETTER I | MYANMAR LETTER LA
ှဇ,1,U+103E U+1007,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER JA
ှဥ,1,U+103E U+1025,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER U
။ၑ,1,U+104B U+1051,MYANMAR SIGN SECTION | MYANMAR LETTER SSA
ၑက,1,U+1051 U+1000,MYANMAR LETTER SSA | MYANMAR LETTER KA
အ၀,1,U+1021 U+1040,MYANMAR LETTER A | MYANMAR DIGIT ZERO
၀ဵ,1,U+1040 U+1035,MYANMAR DIGIT ZERO | MYANMAR VOWEL SIGN E ABOVE
ၠဆ,1,U+1060 U+1006,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER CHA
ှဆ,1,U+103E U+1006,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER CHA
နဉ,1,U+1014 U+1009,MYANMAR LETTER NA | MYANMAR LETTER NYA
ေဓ,1,U+1031 U+1013,MYANMAR VOWEL SIGN E | MYANMAR LETTER DHA
ဓတ,1,U+1013 U+1010,MYANMAR LETTER DHA | MYANMAR LETTER TA
ါထ,1,U+102B U+1011,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER THA
ူဖ,1,U+1030 U+1016,MYANMAR VOWEL SIGN UU | MYANMAR LETTER PHA
ျဇ,1,U+103B U+1007,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER JA
ေ၁,1,U+1031 U+1041,MYANMAR VOWEL SIGN E | MYANMAR DIGIT ONE
ဘဟ,1,U+1018 U+101F,MYANMAR LETTER BHA | MYANMAR LETTER HA
ေ၄,1,U+1031 U+1044,MYANMAR VOWEL SIGN E | MYANMAR DIGIT FOUR
ဍခ,1,U+100D U+1001,MYANMAR LETTER DDA | MYANMAR LETTER KHA
ြဿ,1,U+103C U+103F,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER GREAT SA
ံ၃,1,U+1036 U+1043,MYANMAR SIGN ANUSVARA | MYANMAR DIGIT THREE
ရ၃,1,U+101B U+1043,MYANMAR LETTER RA | MYANMAR DIGIT THREE
သ။,1,U+101E U+104B,MYANMAR LETTER SA | MYANMAR SIGN SECTION
ုဧ,1,U+102F U+1027,MYANMAR VOWEL SIGN U | MYANMAR LETTER E
ဧပ,1,U+1027 U+1015,MYANMAR LETTER E | MYANMAR LETTER PA
ီ၅,1,U+102E U+1045,MYANMAR VOWEL SIGN II | MYANMAR DIGIT FIVE
ံ၅,1,U+1036 U+1045,MYANMAR SIGN ANUSVARA | MYANMAR DIGIT FIVE
ဆရ,1,U+1006 U+101B,MYANMAR LETTER CHA | MYANMAR LETTER RA
ဆတ,1,U+1006 U+1010,MYANMAR LETTER CHA | MYANMAR LETTER TA
၀၅,1,U+1040 U+1045,MYANMAR DIGIT ZERO | MYANMAR DIGIT FIVE
ိ၃,1,U+102D U+1043,MYANMAR VOWEL SIGN I | MYANMAR DIGIT THREE
ၠ၅,1,U+1060 U+1045,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR DIGIT FIVE
ၠဃ,1,U+1060 U+1003,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER GHA
စဘ,1,U+1005 U+1018,MYANMAR LETTER CA | MYANMAR LETTER BHA
၉စ,1,U+1049 U+1005,MYANMAR DIGIT NINE | MYANMAR LETTER CA
ဳဥ,1,U+1033 U+1025,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER U
ဳ၃,1,U+1033 U+1043,MYANMAR VOWEL SIGN MON II | MYANMAR DIGIT THREE
ၠ၄,1,U+1060 U+1044,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR DIGIT FOUR
ီခ,1,U+102E U+1001,MYANMAR VOWEL SIGN II | MYANMAR LETTER KHA
၅အ,1,U+1045 U+1021,MYANMAR DIGIT FIVE | MYANMAR LETTER A
ၠါ,1,U+1060 U+102B,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR VOWEL SIGN TALL AA
ွဂ,1,U+103D U+1002,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER GA
မဌ,1,U+1019 U+100C,MYANMAR LETTER MA | MYANMAR LETTER TTHA
၈လ,1,U+1048 U+101C,MYANMAR DIGIT EIGHT | MYANMAR LETTER LA
ဴဆ,1,U+1034 U+1006,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER CHA
ျါ,1,U+103B U+102B,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR VOWEL SIGN TALL AA
်ု,1,U+103A U+102F,MYANMAR SIGN ASAT | MYANMAR VOWEL SIGN U
ဟျ,1,U+101F U+103B,MYANMAR LETTER HA | MYANMAR CONSONANT SIGN MEDIAL YA
နျ,1,U+1014 U+103B,MYANMAR LETTER NA | MYANMAR CONSONANT SIGN MEDIAL YA
ဃပ,1,U+1003 U+1015,MYANMAR LETTER GHA | MYANMAR LETTER PA
ခသ,1,U+1001 U+101E,MYANMAR LETTER KHA | MYANMAR LETTER SA
ဂသ,1,U+1002 U+101E,MYANMAR LETTER GA | MYANMAR LETTER SA
ဃအ,1,U+1003 U+1021,MYANMAR LETTER GHA | MYANMAR LETTER A
မၜ,1,U+1019 U+105C,MYANMAR LETTER MA | MYANMAR LETTER MON BBA
ိထ,1,U+102D U+1011,MYANMAR VOWEL SIGN I | MYANMAR LETTER THA
ဃဗ,1,U+1003 U+1017,MYANMAR LETTER GHA | MYANMAR LETTER BA
ၚအ,1,U+105A U+1021,MYANMAR LETTER MON NGA | MYANMAR LETTER A
နဟ,1,U+1014 U+101F,MYANMAR LETTER NA | MYANMAR LETTER HA
ရ၁,1,U+101B U+1041,MYANMAR LETTER RA | MYANMAR DIGIT ONE
ေ၅,1,U+1031 U+1045,MYANMAR VOWEL SIGN E | MYANMAR DIGIT FIVE
ဗဏ,1,U+1017 U+100F,MYANMAR LETTER BA | MYANMAR LETTER NNA
ဳဏ,1,U+1033 U+100F,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER NNA
၇ဇ,1,U+1047 U+1007,MYANMAR DIGIT SEVEN | MYANMAR LETTER JA
ဲာ,1,U+1032 U+102C,MYANMAR VOWEL SIGN AI | MYANMAR VOWEL SIGN AA
ျသ,1,U+103B U+101E,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER SA
၄ဝ,1,U+1044 U+101D,MYANMAR DIGIT FOUR | MYANMAR LETTER WA
၂လ,1,U+1042 U+101C,MYANMAR DIGIT TWO | MYANMAR LETTER LA
ပဵ,1,U+1015 U+1035,MYANMAR LETTER PA | MYANMAR VOWEL SIGN E ABOVE
၂ရ,1,U+1042 U+101B,MYANMAR DIGIT TWO | MYANMAR LETTER RA
ူ၃,1,U+1030 U+1043,MYANMAR VOWEL SIGN UU | MYANMAR DIGIT THREE
